relative_time_s,sensor_ts_utc,thingy_aligned_ts_utc,sensor_ch1_g,sensor_ch2_g,sensor_ch3_g,sensor_mag_raw_g,sensor_mag_z,thingy_x_raw_interp,thingy_y_raw_interp,thingy_z_raw_interp,thingy_mag_raw_counts_interp,thingy_mag_z_interp,lord_mag_g,thingy_mag_raw_counts,thingy_ch1_cal_g,thingy_ch2_cal_g,thingy_ch3_cal_g,thingy_mag_axis_calibrated_g,calibration_residual_g
0.078125,2026-05-04T22:12:08.585937Z,2026-05-04T22:13:10.010000Z,0.9385926723480223,0.3311789631843567,0.0440300963819026,0.9962802615874043,-0.476302841172721,3809.0,11.0,42.0,3809.247432236451,-0.4958665872263206,0.9962802615874045,3809.2474322364515,0.9373158821645179,0.331612425222152,0.05145647269591541,0.9955780391821986,-0.000702222405205899
0.0859375,2026-05-04T22:12:08.593750Z,2026-05-04T22:13:10.017812500Z,0.9391081929206848,0.3310393095016479,0.0453217476606369,0.9967774492117568,-0.4723607521226926,3810.171875,10.609375,50.0078125,3810.549377112623,-0.4928197681096571,0.9967774492117568,3810.514802121879,0.937472092476392,0.33165422301144193,0.053600888641261835,0.9958521492051523,-0.0009253000066045125
0.09375,2026-05-04T22:12:08.601562Z,2026-05-04T22:13:10.025625Z,0.9384364485740662,0.3309927582740784,0.0464135035872459,0.996179395168075,-0.4771025883660915,3811.34375,10.21875,58.015625,3811.851321988795,-0.4897729489929946,0.996179395168075,3811.798973747142,0.9376283027882659,0.33169602080073196,0.05574530458660826,0.9961308264420379,-4.856872603709039e-05
0.1015625,2026-05-04T22:12:08.609375Z,2026-05-04T22:13:10.033437500Z,0.9390925765037536,0.3307289481163025,0.0481357052922248,0.9967916284211832,-0.4722483283545224,3812.515625,9.828125,66.0234375,3813.153266864967,-0.4867261298763312,0.9967916284211831,3813.0999301368265,0.93778451310014,0.33173781859002177,0.057889720531954736,0.996414067060778,-0.0003775613604051209
0.109375,2026-05-04T22:12:08.617187Z,2026-05-04T22:13:10.041250Z,0.9388269782066344,0.3309462070465088,0.0496426336467266,0.996687452535876,-0.4730743155606219,3813.6875,9.4375,74.03125,3814.455211741139,-0.4836793107596677,0.996687452535876,3814.417654116951,0.937940723412014,0.3317796163793117,0.06003413647730116,0.9967018671709362,1.4414635060244763e-05
0.1171875,2026-05-04T22:12:08.625000Z,2026-05-04T22:13:10.049062500Z,0.9388894438743592,0.3308996558189392,0.0513033308088779,0.9968149285558884,-0.4720635868175502,3814.859375,9.046875,82.03906250000001,3815.7571566173106,-0.4806324916430053,0.9968149285558885,3815.752128316059,0.9380969337238879,0.3318214141686017,0.062178552422647526,0.9969942228239775,0.00017929426808904747
0.125,2026-05-04T22:12:08.632812Z,2026-05-04T22:13:10.056875Z,0.9384989142417908,0.3309617340564728,0.0532408095896244,0.996569347937436,-0.4740107404060213,3814.828125,9.6875,83.6875,3815.758856448326,-0.4806285136883875,0.9965693479374359,3815.7582560486608,0.9379924608118997,0.3319131700875558,0.0626184375211658,0.9969539998089811,0.0003846518715452385
0.1328125,2026-05-04T22:12:08.640625Z,2026-05-04T22:13:10.064687500Z,0.9387176036834716,0.3311634659767151,0.0553320571780204,0.9969561761755136,-0.4709436661530076,3814.6328125,10.46875,84.46875,3815.583250136819,-0.4810394686195046,0.9969561761755137,3815.5822699366327,0.9378524401875664,0.33201173847873683,0.06282588659511651,0.996868138762549,-8.803741296470324e-05
0.140625,2026-05-04T22:12:08.648437Z,2026-05-04T22:13:10.072500Z,0.9388425946235656,0.3313651978969574,0.0568389855325222,0.9972256425369158,-0.4688071278712714,3814.4375,11.250000000000002,85.25,3815.407643825313,-0.4814504235506205,0.9972256425369158,3815.4066056458846,0.9377124195632331,0.332110306869918,0.06303333566906727,0.9967823429103936,-0.0004432996265222311
0.1484375,2026-05-04T22:12:08.656250Z,2026-05-04T22:13:10.080312500Z,0.9384364485740662,0.3313186466693878,0.0582382753491401,0.9969085767304756,-0.4713210714661748,3814.2421875,12.031250000000002,86.03125,3815.2320375138065,-0.4818613784817365,0.9969085767304757,3815.231263220869,0.9375723989389,0.33220887526109905,0.06324078474301803,0.996696612269351,-0.0002119644611247029
0.15625,2026-05-04T22:12:08.664062Z,2026-05-04T22:13:10.088125Z,0.9390456676483154,0.3313341438770294,0.0597298294305801,0.9975754273996532,-0.4660337622247332,3814.046875,12.812500000000002,86.8125,3815.0564312023,-0.4822723334128525,0.9975754273996532,3815.0562427059663,0.9374323783145668,0.3323074436522802,0.06344823381696874,0.9966109468562501,-0.0009644805434031456
0.1640625,2026-05-04T22:12:08.671875Z,2026-05-04T22:13:10.095937500Z,0.937827169895172,0.3311479389667511,0.0603141486644744,0.9964018037943504,-0.4753391603012552,3814.1484375,12.703125,87.59375,3815.1755979123022,-0.4819934587717288,0.9964018037943504,3815.175269592148,0.9374521231222834,0.33229472714541836,0.06365391821464383,0.9966383948750929,0.00023659108074247648
0.171875,2026-05-04T22:12:08.679687Z,2026-05-04T22:13:10.103750Z,0.93876451253891,0.3314272463321686,0.0620209723711013,0.997481544003496,-0.4667781425951275,3814.34375,12.3125,88.375,3815.387850839624,-0.4814967432130555,0.997481544003496,3815.387264937245,0.9375223201716999,0.33224686803917464,0.06385904534612663,0.9967015901534856,-0.0007799538500103953
0.1796875,2026-05-04T22:12:08.687500Z,2026-05-04T22:13:10.111562500Z,0.9377803206443788,0.3315824270248413,0.063589408993721,0.996705798435892,-0.4729288550382288,3814.5390625,11.921875,89.15625,3815.600103766945,-0.4810000276543822,0.9967057984358919,3815.5994584541963,0.9375925172211166,0.33219900893293103,0.06406417247760943,0.9967648308805304,5.903244463845159e-05
0.1875,2026-05-04T22:12:08.695312Z,2026-05-04T22:13:10.119375Z,0.9384676814079284,0.3314583003520966,0.0647119134664535,0.9973834897690874,-0.4675555926056229,3814.734375,11.53125,89.9375,3815.8123566942654,-0.48050331209571,0.9973834897690874,3815.811850109941,0.9376627142705332,0.3321511498266873,0.06426929960909222,0.9968281170475767,-0.0005553727215107385
0.1953125,2026-05-04T22:12:08.703125Z,2026-05-04T22:13:10.127187500Z,0.938295841217041,0.3315514028072357,0.0660343244671821,0.9973394358775138,-0.4679048860213823,3814.9296875,11.140625,90.71875,3816.0246096215865,-0.4800065965370367,0.9973394358775138,3816.0244398713958,0.9377329113199497,0.3321032907204436,0.06447442674057496,0.9968914486459707,-0.00044798723154315656
0.203125,2026-05-04T22:12:08.710937Z,2026-05-04T22:13:10.135000Z,0.9382176995277404,0.3313341438770294,0.0666340216994285,0.9972336032513592,-0.4687440091537082,3815.25,10.625,90.875,3816.347052650986,-0.4792520134483136,0.9972336032513591,3816.346907547845,0.9378561297980825,0.33206830605900045,0.06452713893132056,0.9969991132129424,-0.00023449003841669036
0.2109375,2026-05-04T22:12:08.718750Z,2026-05-04T22:13:10.142812500Z,0.938295841217041,0.3310703635215759,0.0668954253196716,0.9972370175520976,-0.4687169379296958,3815.640625,10.0390625,90.6796875,3816.7314776128046,-0.4783523798739371,0.9972370175520977,3816.731188812145,0.9380091728298684,0.3320405632727578,0.06449411771790148,0.9971317040349659,-0.00010531351713183312
0.21875,2026-05-04T22:12:08.726562Z,2026-05-04T22:13:10.150625Z,0.9384832978248596,0.3313031196594238,0.0673106014728546,0.997518608579774,-0.4664842658911779,3816.03125,9.453125,90.484375,3817.1159025746233,-0.4774527462995606,0.9975186085797739,3817.1155713009225,0.938162215861654,0.3320128204865153,0.0644610965044824,0.9972643025800231,-0.0002543059997508479
0.2265625,2026-05-04T22:12:08.734375Z,2026-05-04T22:13:10.158437500Z,0.938170850276947,0.3311479389667511,0.0672644674777984,0.9971700007402792,-0.4692482991846774,3816.421875,8.8671875,90.2890625,3817.500327536442,-0.476553112725184,0.9971700007402793,3817.5000549836022,0.9383152588934397,0.3319850777002727,0.06442807529106326,0.9973969088450343,0.0002269081047550081
0.234375,2026-05-04T22:12:08.742187Z,2026-05-04T22:13:10.166250Z,0.9382646083831788,0.3312565684318542,0.0672644674777984,0.9972942885922688,-0.4682628487100855,3816.8125,8.28125,90.09375,3817.88475249826,-0.4756534791508086,0.9972942885922688,3817.8846398296105,0.9384683019252256,0.33195733491402996,0.06439505407764412,0.9975295228269209,0.00023523423465210413
0.2421875,2026-05-04T22:12:08.750000Z,2026-05-04T22:13:10.174062500Z,0.9387957453727722,0.3313341438770294,0.0673567280173301,0.9978259844471598,-0.46404715164755,3817.0,9.015624999999998,85.9375,3817.9982466757488,-0.4753878794038986,0.9978259844471598,3817.9779380452674,0.9385124155910143,0.3322122490255544,0.06337329857620555,0.9975904508331696,-0.000235533613990202
0.25,2026-05-04T22:12:08.757812Z,2026-05-04T22:13:10.181875Z,0.938420832157135,0.3311169147491455,0.0671260729432106,0.997385571947108,-0.4675390834835662,3817.0,10.968749999999998,78.125,3817.861650898471,-0.475707541651572,0.9973855719471081,3817.8151905378504,0.9384559790728055,0.332728077196556,0.06143886527044129,0.9975882578389417,0.0002026858918335872
0.2578125,2026-05-04T22:12:08.765625Z,2026-05-04T22:13:10.189687500Z,0.9382333755493164,0.3311634659767151,0.0663418620824813,0.997172177137402,-0.4692310430205126,3817.0,12.921874999999998,70.31250000000001,3817.7250551211937,-0.4760272038992464,0.9971721771374021,3817.6694228953043,0.9383995425545969,0.3332439053675577,0.05950443196467703,0.9975900858342255,0.00041790869682334364
0.265625,2026-05-04T22:12:08.773437Z,2026-05-04T22:13:10.197500Z,0.9386239051818848,0.3312100172042847,0.0662957280874252,0.9975520209182056,-0.4662193469611483,3817.0,14.874999999999998,62.50000000000001,3817.588459343917,-0.4763468661469198,0.9975520209182056,3817.540637062689,0.9383431060363884,0.3337597335385593,0.05756999865891277,0.9975959347969168,4.391387871116592e-05
0.2734375,2026-05-04T22:12:08.781250Z,2026-05-04T22:13:10.205312500Z,0.938420832157135,0.3308996558189392,0.0653116106986999,0.9971929837998464,-0.46906607166529,3817.0,16.828124999999996,54.687500000000014,3817.4518635666386,-0.4766665283945943,0.9971929837998464,3817.428834758713,0.9382866695181797,0.334275561709561,0.05563556535314845,0.9976058046562905,0.00041282085644400723
0.28125,2026-05-04T22:12:08.789062Z,2026-05-04T22:13:10.213125Z,0.938420832157135,0.3309772312641144,0.0644505098462104,0.9971627019003394,-0.4693061700479001,3816.84375,16.906250000000004,48.04687500000001,3817.191320433059,-0.4772762529801992,0.9971627019003394,3817.183586808524,0.9383675274644182,0.33436866499114587,0.0539247907664992,0.9976191175929106,0.0004564156925711549
0.2890625,2026-05-04T22:12:08.796875Z,2026-05-04T22:13:10.220937500Z,0.9384832978248596,0.331023782491684,0.0630973502993583,0.9971504001333628,-0.4694037079963906,3816.453125,14.171875000000002,43.1640625,3816.744856265027,-0.4783210710727025,0.9971504001333629,3816.723520724914,0.9386543271073273,0.33382768093860554,0.05254950425852262,0.9976343602522787,0.00048396011891582713
0.296875,2026-05-04T22:12:08.804687Z,2026-05-04T22:13:10.228750Z,0.9386863708496094,0.3308531045913696,0.0619748458266258,0.997214501073762,-0.4688954660312504,3816.0625,11.4375,38.28125,3816.2983920969946,-0.4793658891652058,0.9972145010737621,3816.271645783888,0.9389411267502362,0.3332866968860653,0.05117421775054598,0.9976518743462608,0.00043737327249870894
0.3046875,2026-05-04T22:12:08.812500Z,2026-05-04T22:13:10.236562500Z,0.9386082887649536,0.3308531045913696,0.0604217872023582,0.9970456804604036,-0.4702340067726983,3815.671875,8.703125,33.3984375,3815.8519279289626,-0.480410707257708,0.9970456804604036,3815.8279648954594,0.9392279263931452,0.3327457128335251,0.04979893124256929,0.9976716597552324,0.0006259792948287712
0.3125,2026-05-04T22:12:08.820312Z,2026-05-04T22:13:10.244375Z,0.9388894438743592,0.3310548365116119,0.059053249657154,0.9972953318307992,-0.4682545771059948,3815.28125,5.968749999999998,28.515624999999996,3815.40546376093,-0.4814555253502114,0.9972953318307992,3815.3924809182167,0.9395147260360543,0.33220472878098467,0.04842364473459265,0.9976937163440651,0.00039838451326590363
0.3203125,2026-05-04T22:12:08.828125Z,2026-05-04T22:13:10.252187500Z,0.9383739233016968,0.3308841288089752,0.0574694350361824,0.9966607560216622,-0.4732859862281961,3814.453125,3.671874999999999,23.414062499999996,3814.532684012449,-0.4834980096911213,0.9966607560216622,3814.5267522736076,0.9396610236073383,0.33165907556057456,0.04696622411192475,0.997580276416799,0.0009195203951368747
0.328125,2026-05-04T22:12:08.835937Z,2026-05-04T22:13:10.260000Z,0.9384989142417908,0.3310858607292175,0.0564391873776912,0.9967865574332756,-0.4722885350791537,3812.5,2.5,17.75,3812.5636641999567,-0.4881059215279338,0.9967865574332757,3812.5421391113828,0.9394460301373001,0.33110141590849845,0.04529760148005063,0.997115271098177,0.0003287136649012812
0.3359375,2026-05-04T22:12:08.843750Z,2026-05-04T22:13:10.267812500Z,0.9387332201004028,0.3311634659767151,0.0549168810248374,0.9969479241862528,-0.4710090943232054,3810.546875,1.328125000000001,12.085937500000004,3810.594644387464,-0.4927138333647475,0.9969479241862528,3810.5662729276255,0.939231036667262,0.33054375625642257,0.043628978848176514,0.996653200885092,-0.00029472330116075973
0.34375,2026-05-04T22:12:08.851562Z,2026-05-04T22:13:10.275625Z,0.9387488961219788,0.3308996558189392,0.0530562885105609,0.9967743184602228,-0.4723855751487208,3808.59375,0.1562500000000023,6.421875000000011,3808.625624574972,-0.49732174520156,0.9967743184602229,3808.599167335891,0.9390160431972241,0.3299860966043466,0.04196035621630245,0.9961940698617631,-0.0005802485984598427
0.3515625,2026-05-04T22:12:08.859375Z,2026-05-04T22:13:10.283437500Z,0.93876451253891,0.3309462070465088,0.0508112721145153,0.9966875073636589,-0.4730738808434418,3806.640625,-1.015624999999997,0.7578125000000163,3806.656604762479,-0.5019296570383736,0.9966875073636587,3806.640835917452,0.938801049727186,0.3294284369522706,0.04029173358442828,0.9957378820939379,-0.0009496252697208662
0.359375,2026-05-04T22:12:08.867187Z,2026-05-04T22:13:10.291250Z,0.9386863708496094,0.3311944901943207,0.0493812263011932,0.9966245023402224,-0.4735734335290277,3805.0625,-1.7187500000000058,-3.9375000000000018,3805.0652635179617,-0.5056537232516745,0.9966245023402224,3805.0649254531863,0.9386042527875935,0.3290278502694362,0.03892112204675935,0.9953653215504658,-0.0012591807897566198
0.3671875,2026-05-04T22:12:08.875000Z,2026-05-04T22:13:10.299062500Z,0.9384989142417908,0.3311789631843567,0.047336108982563,0.99634352755588,-0.4758012195125036,3805.453125,0.039062499999995,-3.546875000000001,3805.4567347553098,-0.5047375999415364,0.9963435275558801,3805.454778133674,0.9385029876328401,0.3294518966751198,0.039115068753667215,0.9954177005771019,-0.0009258269787781881
0.375,2026-05-04T22:12:08.882812Z,2026-05-04T22:13:10.306875Z,0.938873827457428,0.3312720656394958,0.0467210412025451,0.9966986009063464,-0.4729859226340785,3805.84375,1.796874999999996,-3.156250000000001,3805.8482059926578,-0.5038214766313985,0.9966986009063465,3805.8454829496022,0.9384017224780867,0.32987594308080354,0.03930901546057508,0.9954703055690658,-0.0012282953372807492
0.3828125,2026-05-04T22:12:08.890625Z,2026-05-04T22:13:10.314687500Z,0.9389207363128662,0.3313651978969574,0.0454601421952247,0.9967154398242232,-0.4728524106347357,3806.234375,3.554687499999997,-2.7656250000000004,3806.239677230006,-0.5029053533212606,0.9967154398242232,3806.2370396385595,0.9383004573233333,0.33029998948648714,0.03950296216748295,0.9955231364905366,-0.001192303333686584
0.390625,2026-05-04T22:12:08.898437Z,2026-05-04T22:13:10.322500Z,0.9391550421714784,0.3313496708869934,0.0442607477307319,0.9968770292381672,-0.4715712044499697,3806.625,5.312499999999997,-2.3750000000000004,3806.631148467353,-0.5019892300111237,0.9968770292381672,3806.6294479376697,0.9381991921685799,0.33072403589217086,0.03969690887439087,0.9955761933055468,-0.0013008359326204255
0.3984375,2026-05-04T22:12:08.906250Z,2026-05-04T22:13:10.330312500Z,0.9381396174430848,0.3313341438770294,0.0424309074878692,0.9958356484004908,-0.4798280793117719,3807.1171875,7.132812499999997,-2.046874999999999,3807.1247480741586,-0.500834105285402,0.9958356484004907,3807.124419567784,0.9381156322215046,0.331183381487504,0.039886336704737235,0.995657718017379,-0.00017793038311164633
0.40625,2026-05-04T22:12:08.914062Z,2026-05-04T22:13:10.338125Z,0.939483106136322,0.3315203487873077,0.0419388487935066,0.9971424749822536,-0.4694665447402614,3810.046875,10.453124999999998,-3.2187499999999996,3810.06942854794,-0.4939429465856854,0.9971424749822537,3810.0625740099194,0.9384569972587017,0.3324899076344256,0.03996731149760807,0.996417814157753,-0.0007246608245007335
0.4140625,2026-05-04T22:12:08.921875Z,2026-05-04T22:13:10.345937500Z,0.9383583068847656,0.3313496708869934,0.040385790169239,0.9959618107860144,-0.4788277660816386,3812.9765625,13.7734375,-4.390625,3813.0141090217226,-0.4870517878859678,0.9959618107860143,3813.003966866908,0.9387983622958989,0.3337964337813472,0.04004828629047896,0.9971791661930223,0.0012173554070079584
0.421875,2026-05-04T22:12:08.929687Z,2026-05-04T22:13:10.353750Z,0.9388425946235656,0.3315979540348053,0.0395861938595771,0.9964686083082926,-0.4748094823084708,3815.90625,17.093750000000004,-5.562500000000001,3815.958789495504,-0.4801606291862514,0.9964686083082926,3815.948590650086,0.939139727333096,0.33510295992826883,0.0401292610833498,0.997941771248736,0.0014731629404433066
0.4296875,2026-05-04T22:12:08.937500Z,2026-05-04T22:13:10.361562500Z,0.9388894438743592,0.331396222114563,0.0387250930070877,0.9964118007525382,-0.4752598966641985,3818.8359375,20.414062500000004,-6.734375000000002,3818.9034699692866,-0.4732694704865339,0.9964118007525382,3818.8964378856754,0.9394810923702931,0.33640948607519067,0.04021023587622069,0.9987056264544996,0.0022938257019613495
0.4375,2026-05-04T22:12:08.945312Z,2026-05-04T22:13:10.369375Z,0.9391550421714784,0.3312565684318542,0.0388173535466194,0.9966192323559296,-0.4736152180513229,3821.765625,23.734375000000007,-7.906250000000003,3821.848150443069,-0.4663783117868163,0.9966192323559295,3821.847501114787,0.9398224574074902,0.3377160122221123,0.040291210669091526,0.9994707289439949,0.002851496588065383
0.4453125,2026-05-04T22:12:08.953125Z,2026-05-04T22:13:10.377187500Z,0.9388269782066344,0.3311944901943207,0.0382791683077812,0.996268628468252,-0.4763950775627329,3820.0234375,20.945312499999996,-4.4062499999999964,3820.0966679971866,-0.4704771413888073,0.9962686284682519,3820.083400163418,0.939651523572747,0.33673157107909973,0.04093339021875575,0.9990038434104167,0.0027352149421647765
0.453125,2026-05-04T22:12:08.960937Z,2026-05-04T22:13:10.385000Z,0.9391862750053406,0.331380695104599,0.0384944416582584,0.9966774033181426,-0.4731539935518828,3817.875,17.625,-0.5000000000000001,3817.93682355829,-0.4755316221474687,0.9966774033181426,3817.9157149222137,0.9394360420100086,0.33554791538913636,0.041624370182054005,0.9984313039676181,0.0017539006494755593
0.4609375,2026-05-04T22:12:08.968750Z,2026-05-04T22:13:10.392812500Z,0.9385457634925842,0.3313496708869934,0.0384021811187267,0.9960599791586208,-0.4780494110949964,3815.7265625,14.304687500000004,3.4062499999999964,3815.7769791193937,-0.4805861029061299,0.9960599791586209,3815.754896005717,0.9392205604472706,0.334364259699173,0.042315350145352315,0.9978603650756878,0.0018003859170668823
0.46875,2026-05-04T22:12:08.976562Z,2026-05-04T22:13:10.400625Z,0.9387332201004028,0.3315358757972717,0.0387558490037918,0.9963122559181634,-0.4760491653071719,3813.578125,10.984375000000009,7.312499999999993,3813.617134680497,-0.4856405836647913,0.9963122559181634,3813.600955085483,0.9390050788845326,0.33318060400920974,0.04300633010865068,0.997291029483522,0.0009787735653585816
0.4765625,2026-05-04T22:12:08.984375Z,2026-05-04T22:13:10.408437500Z,0.939123809337616,0.3312255144119263,0.0397553406655788,0.9966164546974308,-0.4736372414819473,3811.4296875,7.66406250000001,11.21874999999999,3811.457290241601,-0.4906950644234515,0.9966164546974309,3811.453903822256,0.9387895973217943,0.3319969483192465,0.04369731007194899,0.9967232999385703,0.00010684524113946381
0.484375,2026-05-04T22:12:08.992187Z,2026-05-04T22:13:10.416250Z,0.9389050602912904,0.3310548365116119,0.0395554415881633,0.996345647843938,-0.4757844082245178,3811.15625,5.437500000000003,15.749999999999991,3811.204359602703,-0.4912869742038803,0.996345647843938,3811.1926730119944,0.9388738997831985,0.33142327367637553,0.044757967365532225,0.996658849191222,0.00031320134728407556
0.4921875,2026-05-04T22:12:09.000000Z,2026-05-04T22:13:10.424062500Z,0.9386707544326782,0.3309772312641144,0.0394170507788658,0.9960935783020468,-0.477783011030106,3811.3515625,3.4843749999999987,20.437500000000004,3811.428157413805,-0.49076324123975,0.9960935783020469,3811.407950514689,0.9390331482506381,0.33100209429527766,0.045911043991686606,0.9967213572015858,0.0006277788995389111
0.5,2026-05-04T22:12:09.007812Z,2026-05-04T22:13:10.431875Z,0.9389832019805908,0.3308841288089752,0.0408624708652496,0.9964153259683488,-0.4752319460194815,3811.546875,1.531249999999995,25.12500000000001,3811.651955224906,-0.4902395082756198,0.9964153259683488,3811.629991312618,0.9391923967180777,0.3305809149141798,0.04706412061784099,0.9967853985728694,0.0003700726045205993
0.5078125,2026-05-04T22:12:09.015625Z,2026-05-04T22:13:10.439687500Z,0.9390925765037536,0.3312100172042847,0.0422617644071579,0.9966850051404038,-0.4730937204098567,3811.7421875,-0.4218750000000087,29.81250000000002,3811.875753036008,-0.4897157753114885,0.9966850051404038,3811.8587942238955,0.9393516451855174,0.33015973553308214,0.048217197243995424,0.9968509730095463,0.0001659678691424693
0.515625,2026-05-04T22:12:09.023437Z,2026-05-04T22:13:10.447500Z,0.9387488961219788,0.3311013877391815,0.0436302982270717,0.9963840734658642,-0.4754797400951908,3811.9375,-2.3750000000000124,34.50000000000003,3812.0995508471096,-0.4891920423473583,0.9963840734658642,3812.0943580309304,0.9395108936529571,0.3297385561519843,0.04937027387014986,0.9969180802090948,0.000534006743230564
0.5234375,2026-05-04T22:12:09.031250Z,2026-05-04T22:13:10.455312500Z,0.938998818397522,0.3313186466693878,0.0449988357722759,0.9967525880596636,-0.4725578706160691,3810.40625,-1.140624999999983,40.38281250000004,3810.6399904889777,-0.4926077141491905,0.9967525880596636,3810.620403898801,0.9389254226189837,0.32955214071211,0.05077389969056623,0.9963752062240204,-0.00037738183564317573
0.53125,2026-05-04T22:12:09.039062Z,2026-05-04T22:13:10.463125Z,0.9388425946235656,0.3308841288089752,0.046275109052658,0.9965194980004248,-0.4744059893647869,3808.0625,1.5937500000000149,46.828125000000036,3808.3882615806183,-0.4978772234879459,0.9965194980004247,3808.3507476644436,0.9379894953490513,0.32947620242104675,0.05229543101416473,0.9955469217731124,-0.0009725762273122829
0.5390625,2026-05-04T22:12:09.046875Z,2026-05-04T22:13:10.470937500Z,0.9389519691467284,0.3306668996810913,0.0473976209759712,0.9966031975582887,-0.4737423543618485,3805.71875,4.328125000000012,53.27343750000003,3806.136532672259,-0.5031467328267014,0.9966031975582887,3806.0940603078434,0.937053568079119,0.3294002641299835,0.053816962337763175,0.9947211613783911,-0.0018820361798976837
0.546875,2026-05-04T22:12:09.054687Z,2026-05-04T22:13:10.478750Z,0.9393268823623656,0.3307444751262665,0.0493043437600135,0.9970746301399692,-0.4700044712629078,3803.375,7.062500000000011,59.71875000000002,3803.884803763899,-0.5084162421654569,0.9970746301399692,3803.8503649109034,0.9361176408091866,0.3293243258389203,0.055338493661361676,0.9938979313310422,-0.0031766988089270143
