relative_time_s,sensor_ts_utc,sensor_ch1_g,sensor_ch2_g,sensor_ch3_g
27.960937488,2026-05-04 22:12:36.468750+00:00,0.93710857629776,0.3350583910942078,-0.0044991411268711
27.968749988,2026-05-04 22:12:36.476562500+00:00,0.9377490878105164,0.3341583609580994,0.0031892675906419
27.976562488,2026-05-04 22:12:36.484375+00:00,0.9385770559310912,0.3337859511375427,0.0118925468996167
27.984374988,2026-05-04 22:12:36.492187500+00:00,0.9382020831108092,0.3341738879680634,0.0215338114649057
27.992187488,2026-05-04 22:12:36.500000+00:00,0.9370304346084596,0.3349808156490326,0.031928539276123
27.999999988,2026-05-04 22:12:36.507812500+00:00,0.9368429780006408,0.3347790837287903,0.0429690927267074
28.007812488,2026-05-04 22:12:36.515625+00:00,0.9370304346084596,0.3333824872970581,0.0535944774746894
28.015624988,2026-05-04 22:12:36.523437500+00:00,0.9379833936691284,0.3323117792606354,0.0636662915349006
28.023437488,2026-05-04 22:12:36.531250+00:00,0.9379990100860596,0.3321565985679626,0.072046659886837
28.031249988,2026-05-04 22:12:36.539062500+00:00,0.938295841217041,0.3313031196594238,0.0815341547131538
28.039062488,2026-05-04 22:12:36.546875+00:00,0.9380927681922911,0.3304030895233154,0.091790497303009
28.046874988,2026-05-04 22:12:36.554687500+00:00,0.937686562538147,0.3292392492294312,0.1017239168286324
28.054687488,2026-05-04 22:12:36.562500+00:00,0.9368742108345032,0.3289599418640137,0.1087049916386604
28.062499988,2026-05-04 22:12:36.570312500+00:00,0.9390612840652466,0.3286495804786682,0.1169315874576569
28.070312488,2026-05-04 22:12:36.578125+00:00,0.9384989142417908,0.3277029991149902,0.1237588971853256
28.078124988,2026-05-04 22:12:36.585937500+00:00,0.9381864666938782,0.3277340531349182,0.1294636875391006
28.085937488,2026-05-04 22:12:36.593750+00:00,0.9397330284118652,0.3272219598293304,0.1359527111053467
28.093749988,2026-05-04 22:12:36.601562500+00:00,0.9378896355628968,0.3275788724422455,0.1393202394247055
28.101562488,2026-05-04 22:12:36.609375+00:00,0.93662428855896,0.3282461166381836,0.1409655511379242
28.109374988,2026-05-04 22:12:36.617187500+00:00,0.9384520649909972,0.328215092420578,0.1435642391443253
28.117187488,2026-05-04 22:12:36.625000+00:00,0.9392175078392028,0.3280754387378693,0.1449481546878815
28.124999988,2026-05-04 22:12:36.632812500+00:00,0.9369523525238036,0.3284633755683899,0.143902525305748
28.132812488,2026-05-04 22:12:36.640625+00:00,0.9362025260925292,0.3294565081596375,0.1429184079170227
28.140624988,2026-05-04 22:12:36.648437500+00:00,0.9368429780006408,0.3312565684318542,0.1407656520605087
28.148437488,2026-05-04 22:12:36.656250+00:00,0.936858594417572,0.3315824270248413,0.1375365257263184
28.156249988,2026-05-04 22:12:36.664062500+00:00,0.9374522566795348,0.3320324420928955,0.1332771480083466
28.164062488,2026-05-04 22:12:36.671875+00:00,0.93662428855896,0.3324979841709137,0.1266036033630371
28.171874988,2026-05-04 22:12:36.679687500+00:00,0.9352495670318604,0.3334755897521973,0.1188998222351074
28.179687488,2026-05-04 22:12:36.687500+00:00,0.9359525442123412,0.3337083458900452,0.1129489988088608
28.187499988,2026-05-04 22:12:36.695312500+00:00,0.937467873096466,0.3342049121856689,0.106782890856266
28.195312488,2026-05-04 22:12:36.703125+00:00,0.935796320438385,0.334577351808548,0.0970801189541816
28.203124988,2026-05-04 22:12:36.710937500+00:00,0.9338436126708984,0.3342980444431305,0.0869467929005622
28.210937488,2026-05-04 22:12:36.718750+00:00,0.937827169895172,0.3344376981258392,0.0786740630865097
28.218749988,2026-05-04 22:12:36.726562500+00:00,0.9373584985733032,0.3338169753551483,0.0682485848665237
28.226562488,2026-05-04 22:12:36.734375+00:00,0.9369523525238036,0.3336928486824036,0.0583459138870239
28.234374988,2026-05-04 22:12:36.742187500+00:00,0.9381396174430848,0.333056628704071,0.0489814318716526
28.242187488,2026-05-04 22:12:36.750000+00:00,0.9368898868560792,0.332358330488205,0.0378793701529502
28.249999988,2026-05-04 22:12:36.757812500+00:00,0.9381396174430848,0.3318462371826172,0.0276537854224443
28.257812488,2026-05-04 22:12:36.765625+00:00,0.940436065196991,0.3307134509086609,0.0195963326841592
28.265624988,2026-05-04 22:12:36.773437500+00:00,0.9405922293663024,0.3306513726711273,0.0095706470310688
28.273437488,2026-05-04 22:12:36.781250+00:00,0.9394362568855286,0.3300461769104004,0.0009134989231824
28.281249988,2026-05-04 22:12:36.789062500+00:00,0.9400298595428468,0.3290840983390808,-0.0052218530327081
28.289062488,2026-05-04 22:12:36.796875+00:00,0.9417794942855836,0.3289133906364441,-0.0124489571899175
28.296874988,2026-05-04 22:12:36.804687500+00:00,0.9402173161506652,0.3287737369537354,-0.0203065108507871
28.304687488,2026-05-04 22:12:36.812500+00:00,0.9417170286178588,0.3277340531349182,-0.0251194555312395
28.312499988,2026-05-04 22:12:36.820312500+00:00,0.9411234259605408,0.3276564478874207,-0.0299785267561674
28.320312488,2026-05-04 22:12:36.828125+00:00,0.9422013163566588,0.3281685411930084,-0.0333460494875907
28.328124988,2026-05-04 22:12:36.835937500+00:00,0.9417951703071594,0.3287737369537354,-0.0346992090344429
28.335937488,2026-05-04 22:12:36.843750+00:00,0.9421544671058656,0.3296892642974854,-0.0350836291909217
28.343749988,2026-05-04 22:12:36.851562500+00:00,0.9409202933311462,0.3301392793655396,-0.036052368581295
28.351562488,2026-05-04 22:12:36.859375+00:00,0.9394049644470216,0.3297823667526245,-0.0355295613408088
28.359374988,2026-05-04 22:12:36.867187500+00:00,0.9400923252105712,0.3302168846130371,-0.0334536880254745
28.367187488,2026-05-04 22:12:36.875000+00:00,0.9408265948295592,0.3317065834999084,-0.0311625432223081
28.374999988,2026-05-04 22:12:36.882812500+00:00,0.9412171244621276,0.3327152132987976,-0.0264572370797395
