relative_time_s,sensor_ts_utc,thingy_aligned_ts_utc,sensor_ch1_g,sensor_ch2_g,sensor_ch3_g,sensor_mag_raw_g,sensor_mag_z,thingy_x_raw_interp,thingy_y_raw_interp,thingy_z_raw_interp,thingy_mag_raw_counts_interp,thingy_mag_z_interp
5.359375,2026-05-04T22:12:13.867187Z,2026-05-04T22:13:15.291250Z,0.9352027177810668,0.2187067419290543,0.6070061326026917,1.1361748137182024,0.6328896549836246,3869.499999999999,-376.12500000000017,2932.5624999999864,4876.074077732963,2.000727452316813
5.3671875,2026-05-04T22:12:13.875000Z,2026-05-04T22:13:15.299062500Z,0.9370617270469666,0.2140669524669647,0.7381088733673096,1.2119051321693033,1.2333383477887176,3903.874999999999,-370.65625000000017,3354.828124999986,5195.141338527541,2.7474105473405235
5.375,2026-05-04T22:12:13.882812Z,2026-05-04T22:13:15.306875Z,0.9347028136253356,0.212515190243721,0.8721332550048828,1.2959353650428929,1.8995951986381403,3938.2499999999986,-365.18750000000017,3777.093749999986,5514.208599322118,3.494093642364232
5.3828125,2026-05-04T22:12:13.890625Z,2026-05-04T22:13:15.314687500Z,0.9345622062683104,0.2109789401292801,1.00057578086853,1.3853052096284901,2.6081886319572645,3972.6249999999986,-359.71875000000017,4199.359374999985,5833.275860116696,4.240776737387942
5.390625,2026-05-04T22:12:13.898437Z,2026-05-04T22:13:15.322500Z,0.9389207363128662,0.2080150544643402,1.116563081741333,1.4736198721073899,3.3084157632510385,4006.9999999999986,-354.25000000000017,4621.6249999999845,6152.343120911274,4.987459832411653
5.3984375,2026-05-04T22:12:13.906250Z,2026-05-04T22:13:15.330312500Z,0.942810595035553,0.2051287740468979,1.220664143562317,1.5559532716094018,3.9612188032528315,4040.1484375,-345.99218750000273,5028.593749999998,6459.917541842224,5.707247315461213
5.40625,2026-05-04T22:12:13.914062Z,2026-05-04T22:13:15.338125Z,0.9454350471496582,0.2090547382831573,1.320490479469299,1.6374511957144173,4.6073975464042,4043.859375,-270.7968750000028,5068.437499999998,6491.663806045851,5.781540111130607
5.4140625,2026-05-04T22:12:13.921875Z,2026-05-04T22:13:15.345937500Z,0.940404772758484,0.2256431579589844,1.41244375705719,1.7118041179441266,5.196925173808738,4047.5703125,-195.60156250000287,5108.281249999998,6523.410070249477,5.855832906799998
5.421875,2026-05-04T22:12:13.929687Z,2026-05-04T22:13:15.353750Z,0.928329050540924,0.2504404187202454,1.48442268371582,1.7686226090766404,5.647426233694084,4051.28125,-120.40625000000296,5148.124999999998,6555.156334453104,5.930125702469392
5.4296875,2026-05-04T22:12:13.937500Z,2026-05-04T22:13:15.361562500Z,0.914316177368164,0.2753773629665375,1.525232791900635,1.7994837686738223,5.892117439509393,4054.9921875,-45.21093750000302,5187.968749999998,6586.90259865673,6.004418498138784
5.4375,2026-05-04T22:12:13.945312Z,2026-05-04T22:13:15.369375Z,0.9053648710250854,0.2942468523979187,1.527493119239807,1.799861658338581,5.895113641821356,4058.703125,29.984374999996906,5227.812499999998,6618.648862860357,6.078711293808177
5.4453125,2026-05-04T22:12:13.953125Z,2026-05-04T22:13:15.377187500Z,0.8961010575294495,0.3053885698318481,1.493464231491089,1.768246220024974,5.644441929406428,4026.4765625000014,45.343749999999574,4919.062500000015,6369.640569472806,5.495980609593934
5.453125,2026-05-04T22:12:13.960937Z,2026-05-04T22:13:15.385000Z,0.8898522853851318,0.3128836154937744,1.43533992767334,1.7175371770715495,5.242381312502493,3991.1250000000014,55.49999999999957,4580.000000000015,6096.218836294705,4.856117448868041
5.4609375,2026-05-04T22:12:13.968750Z,2026-05-04T22:13:15.392812500Z,0.8811977505683899,0.3199441730976105,1.364160656929016,1.655236553311613,4.748413653806453,3955.7734375000014,65.65624999999956,4240.937500000015,5822.7971031166035,4.216254288142145
5.46875,2026-05-04T22:12:13.976562Z,2026-05-04T22:13:15.400625Z,0.8743866086006165,0.3260426223278046,1.284600973129272,1.5877831694029105,4.213590916735661,3920.4218750000014,75.81249999999955,3901.875000000015,5549.375369938502,3.576391127416252
5.4765625,2026-05-04T22:12:13.984375Z,2026-05-04T22:13:15.408437500Z,0.8719651699066162,0.3272374868392944,1.198290824890137,1.5176654872991795,3.6576435574373676,3885.0703125000014,85.96874999999955,3562.8125000000155,5275.953636760401,2.9365279666903583
5.484375,2026-05-04T22:12:13.992187Z,2026-05-04T22:13:15.416250Z,0.8738085627555847,0.3236373662948608,1.098233938217163,1.4402778663366433,3.044054485099651,3845.500000000002,98.93749999999937,3045.781250000026,4987.5325590657385,2.261563251016262
5.4921875,2026-05-04T22:12:14.000000Z,2026-05-04T22:13:15.424062500Z,0.8761206269264221,0.3151026368141174,0.9739431738853456,1.347383512816977,2.3075160117288593,3804.875000000002,112.60937499999936,2484.2578125000264,4695.361645241934,1.5778231466051127
5.5,2026-05-04T22:12:14.007812Z,2026-05-04T22:13:15.431875Z,0.8712153434753418,0.3145905733108521,0.8266178369522095,1.2414831661728072,1.46785593884594,3764.250000000002,126.28124999999935,1922.7343750000268,4403.19073141813,0.8940830421939648
5.5078125,2026-05-04T22:12:14.015625Z,2026-05-04T22:13:15.439687500Z,0.8769954442977905,0.3162509500980377,0.6783391833305359,1.152943936364006,0.7658482636109286,3723.625000000002,139.95312499999932,1361.2109375000273,4111.019817594325,0.21034293778281507
5.515625,2026-05-04T22:12:14.023437Z,2026-05-04T22:13:15.447500Z,0.8633262515068054,0.3346239030361176,0.5308908820152283,1.0673099370055654,0.08687550836431046,3683.000000000002,153.62499999999932,799.6875000000277,3818.848903770521,-0.4733971666283337
5.5234375,2026-05-04T22:12:14.031250Z,2026-05-04T22:13:15.455312500Z,0.8667474985122681,0.3428172469139099,0.3926840722560883,1.0114225979097617,-0.3562426560746569,3645.562500000002,137.14843750000156,217.71093750002998,3793.3590270237396,-0.533048727285675
5.53125,2026-05-04T22:12:14.039062Z,2026-05-04T22:13:15.463125Z,0.8634824752807617,0.3480777442455292,0.2335186302661896,0.9598390760108929,-0.7652368202079839,3609.625000000002,106.48437500000158,-373.8906249999695,3893.3661089014686,-0.299011561470569
5.5390625,2026-05-04T22:12:14.046875Z,2026-05-04T22:13:15.470937500Z,0.873480498790741,0.3364084362983704,0.0511956922709941,0.9374218989801458,-0.942977584010315,3573.687500000002,75.8203125000016,-965.4921874999688,3993.3731907791976,-0.06497439565546309
5.546875,2026-05-04T22:12:14.054687Z,2026-05-04T22:13:15.478750Z,0.8822131752967834,0.3366101682186127,-0.1571448147296906,0.9572361175863688,-0.7858750931665305,3537.750000000002,45.15625000000164,-1557.0937499999684,4093.3802726569265,0.16906277015964283
5.5546875,2026-05-04T22:12:14.062500Z,2026-05-04T22:13:15.486562500Z,0.8741678595542908,0.3261978030204773,-0.3632403016090393,1.0012581935176073,-0.43683393649231883,3501.812500000002,14.492187500001666,-2148.6953124999677,4193.387354534656,0.40309993597474986
5.5625,2026-05-04T22:12:14.070312Z,2026-05-04T22:13:15.494375Z,0.8865717053413391,0.3230632245540619,-0.5333694219589233,1.0839105941229261,0.21849839163874213,3474.187500000001,-39.24999999999694,-2662.859374999981,4410.921164643652,0.9121738478514704
5.5703125,2026-05-04T22:12:14.078125Z,2026-05-04T22:13:15.502187500Z,0.9049586653709412,0.3182372152805328,-0.6761124134063721,1.1736068791472092,0.9296800979071498,3453.0937500000005,-111.12499999999847,-3116.1796874999905,4720.797404077237,1.6373480602052222
5.578125,2026-05-04T22:12:14.085937Z,2026-05-04T22:13:15.510000Z,0.9119729399681092,0.3085541725158691,-0.7972663640975952,1.250013590299093,1.5354917565800048,3432.0,-183.0,-3569.5,5030.673643510821,2.362522272558974
5.5859375,2026-05-04T22:12:14.093750Z,2026-05-04T22:13:15.517812500Z,0.9383270740509032,0.2898243069648743,-0.9091634750366212,1.3382952032885957,2.235456845892282,3410.9062499999995,-254.87500000000153,-4022.8203125000095,5340.549882944407,3.087696484912728
5.59375,2026-05-04T22:12:14.101562Z,2026-05-04T22:13:15.525625Z,0.9592135548591614,0.2664081156253815,-1.041757822036743,1.4409452757378935,3.0493462244022567,3389.812499999999,-326.75000000000307,-4476.140625000019,5650.426122377991,3.81287069726648
5.6015625,2026-05-04T22:12:14.109375Z,2026-05-04T22:13:15.533437500Z,0.96927410364151,0.245924785733223,-1.20072340965271,1.5625965553257866,4.013891908358183,3378.859375,-326.265624999995,-4806.828125000009,5887.772044655567,4.368309031478953
5.609375,2026-05-04T22:12:14.117187Z,2026-05-04T22:13:15.541250Z,0.9705082178115844,0.2371572852134705,-1.364794015884399,1.691387739273141,5.035048291002247,3380.8125,-233.68749999999508,-4981.437500000009,6032.806654189151,4.707719884420755
5.6171875,2026-05-04T22:12:14.125000Z,2026-05-04T22:13:15.549062500Z,0.9685086011886596,0.2371262460947037,-1.488039255142212,1.791228235599129,5.826661171207688,3382.765625,-141.10937499999517,-5156.046875000009,6177.841263722736,5.047130737362557
5.625,2026-05-04T22:12:14.132812Z,2026-05-04T22:13:15.556875Z,0.9712424278259276,0.252705991268158,-1.540043592453003,1.8381801974473493,6.19893273552974,3384.71875,-48.53124999999524,-5330.656250000009,6322.87587325632,5.386541590304359
5.6328125,2026-05-04T22:12:14.140625Z,2026-05-04T22:13:15.564687500Z,0.967696249485016,0.2919968068599701,-1.530509948730469,1.8341643518634658,6.167091997491554,3386.671875,44.046875000004675,-5505.265625000009,6467.910482789905,5.725952443246162
5.640625,2026-05-04T22:12:14.148437Z,2026-05-04T22:13:15.572500Z,0.9459661841392516,0.3424448072910309,-1.49408233165741,1.8012224963469698,5.905903420868492,3391.0625000000005,114.37500000000115,-5541.437499999987,6500.610100884396,5.802476283342084
5.6484375,2026-05-04T22:12:14.156250Z,2026-05-04T22:13:15.580312500Z,0.9236424565315248,0.3828994333744049,-1.462667465209961,1.7717571722360155,5.672279481244827,3400.6328125000005,137.42187500000114,-5283.429687499987,6294.597862170869,5.320365221140638
5.65625,2026-05-04T22:12:14.164062Z,2026-05-04T22:13:15.588125Z,0.9162377119064332,0.3883306384086609,-1.444261431694031,1.7539051606416198,5.530734889263246,3410.2031250000005,160.4687500000011,-5025.421874999987,6088.585623457343,4.838254158939194
5.6640625,2026-05-04T22:12:14.171875Z,2026-05-04T22:13:15.595937500Z,0.9349058866500854,0.3662179112434387,-1.427700519561768,1.7454206796544585,5.463463344364617,3419.7734375000005,183.51562500000108,-4767.414062499988,5882.573384743817,4.35614309673775
5.671875,2026-05-04T22:12:14.179687Z,2026-05-04T22:13:15.603750Z,0.938155233860016,0.3528572022914886,-1.393763899803162,1.716747289621404,5.2361184722477105,3429.3437500000005,206.56250000000105,-4509.406249999988,5676.56114603029,3.8740320345363037
5.6796875,2026-05-04T22:12:14.187500Z,2026-05-04T22:13:15.611562500Z,0.91633141040802,0.3698180317878723,-1.306761860847473,1.6383086373761682,4.614196008836223,3440.632812500001,196.60156249999358,-4167.843749999969,5439.566408602671,3.3194155451913927
5.6875,2026-05-04T22:12:14.195312Z,2026-05-04T22:13:15.619375Z,0.892367422580719,0.39478600025177,-1.162035346031189,1.5173996666349874,3.655535925070315,3458.796875000001,54.609374999993676,-3492.06249999997,5078.641676318717,2.4747773472726977
5.6953125,2026-05-04T22:12:14.203125Z,2026-05-04T22:13:15.627187500Z,0.8752458095550537,0.3957946598529816,-0.9909527897834778,1.3801072681105175,2.5669753206497297,3476.960937500001,-87.38281250000621,-2816.2812499999704,4717.716944034763,1.6301391493540023
5.703125,2026-05-04T22:12:14.210937Z,2026-05-04T22:13:15.635000Z,0.900912582874298,0.3254218995571136,-0.8115667700767517,1.255461475707403,1.5786868168791883,3495.125000000001,-229.37500000000608,-2140.499999999971,4356.79221175081,0.7855009514353072
5.7109375,2026-05-04T22:12:14.218750Z,2026-05-04T22:13:15.642812500Z,0.9545114040374756,0.2533887922763824,-0.6851693391799927,1.2019795854511108,1.1546409162420277,3513.289062500001,-371.36718750000597,-1464.7187499999716,3995.867479466855,-0.059137246483390034
5.71875,2026-05-04T22:12:14.226562Z,2026-05-04T22:13:15.650625Z,0.9680243134498596,0.181821197271347,-0.587019145488739,1.1466130543376818,0.7156521213688471,3535.6718750000027,-501.4374999999997,-785.9218749999709,3681.9409114362534,-0.7937900618287252
5.7265625,2026-05-04T22:12:14.234375Z,2026-05-04T22:13:15.658437500Z,0.9553706049919128,0.1671880036592484,-0.4339429140090942,1.0625400105731937,0.04905583257695174,3606.5703125000027,-494.4062499999997,-72.44531249997154,3908.4932323189028,-0.2636109775811193
5.734375,2026-05-04T22:12:14.242187Z,2026-05-04T22:13:15.666250Z,0.9419982433319092,0.1837919354438782,-0.200353667140007,0.9804497732729903,-0.6018192289189829,3677.4687500000027,-487.3749999999997,641.0312500000277,4135.045553201552,0.26656810666648667
5.7421875,2026-05-04T22:12:14.250000Z,2026-05-04T22:13:15.674062500Z,0.8935078382492065,0.2022735178470612,0.0855936333537101,0.9201071150174228,-1.080262618713196,3748.3671875000027,-480.3437499999997,1354.507812500027,4361.597874084202,0.7967471909140937
5.75,2026-05-04T22:12:14.257812Z,2026-05-04T22:13:15.681875Z,0.9110199809074402,0.1862282156944275,0.3554106652736664,0.995467274662303,-0.4827488319783717,3819.2656250000027,-473.3124999999997,2067.9843750000264,4588.150194966851,1.3269262751616986
5.7578125,2026-05-04T22:12:14.265625Z,2026-05-04T22:13:15.689687500Z,0.9775068163871764,0.1687242537736893,0.5790356993675232,1.1485947026853807,0.7313641662184072,3890.1640625000027,-466.2812499999997,2781.460937500026,4814.702515849501,1.8571053594093057
5.765625,2026-05-04T22:12:14.273437Z,2026-05-04T22:13:15.697500Z,0.99784654378891,0.1539669334888458,0.7829477190971375,1.277658276848251,1.754680269727042,3910.0625000000005,-435.43749999999886,3274.2500000000173,5161.711829622304,2.6691786124427734
5.7734375,2026-05-04T22:12:14.281250Z,2026-05-04T22:13:15.705312500Z,0.9599946737289428,0.2095668315887451,0.9713906049728394,1.381704649308087,2.5796405975376286,3927.8359375000005,-403.6015624999989,3757.843750000017,5513.740184765527,3.4929974558423105
5.78125,2026-05-04T22:12:14.289062Z,2026-05-04T22:13:15.713125Z,0.924626648426056,0.2630873322486877,1.111842393875122,1.4698104953317264,3.278212070038971,3945.6093750000005,-371.7656249999989,4241.437500000016,5865.7685399087495,4.316816299241846
5.7890625,2026-05-04T22:12:14.296875Z,2026-05-04T22:13:15.720937500Z,0.867325484752655,0.2825154960155487,1.121053099632263,1.4452780196852937,3.0836995784179995,3963.3828125000005,-339.929687499999,4725.0312500000155,6217.796895051973,5.140635142641383
5.796875,2026-05-04T22:12:14.304687Z,2026-05-04T22:13:15.728750Z,0.8923518061637878,0.2449316531419754,1.064850807189941,1.4107411180821605,2.8098642394773643,3981.1562500000005,-308.093749999999,5208.6250000000155,6569.825250195195,5.964453986040918
5.8046875,2026-05-04T22:12:14.312500Z,2026-05-04T22:13:15.736562500Z,0.9256889224052428,0.2001631110906601,1.017382621765137,1.389975773592826,2.6452204850434082,4006.148437500001,-175.35937499999528,5229.070312499998,6597.034073142866,6.028128234786856
5.8125,2026-05-04T22:12:14.320312Z,2026-05-04T22:13:15.744375Z,0.9411546587944032,0.19676473736763,1.089868903160095,1.453376303548792,3.1479090530281186,4032.515625000001,-23.406249999995424,5161.296874999998,6562.372509005685,5.947013036932145
5.8203125,2026-05-04T22:12:14.328125Z,2026-05-04T22:13:15.752187500Z,0.9276885390281676,0.2725376188755035,1.316492438316345,1.6334121094477843,4.575372538210251,4058.882812500001,128.54687500000443,5093.523437499998,6527.710944868504,5.865897839077434
5.828125,2026-05-04T22:12:14.335937Z,2026-05-04T22:13:15.760000Z,0.8831348419189453,0.3882064819335938,1.580435514450073,1.8515960242346399,6.305303814142458,4085.250000000001,280.50000000000426,5025.749999999998,6493.049380731323,5.784782641222722
5.8359375,2026-05-04T22:12:14.343750Z,2026-05-04T22:13:15.767812500Z,0.8363159894943237,0.4725606739521027,1.720948934555054,1.9708889517667176,7.251150654120819,4111.617187500001,432.45312500000415,4957.976562499998,6458.387816594142,5.70366744336801
5.84375,2026-05-04T22:12:14.351562Z,2026-05-04T22:13:15.775625Z,0.8270677924156189,0.4709623456001282,1.658534407615662,1.9122194030679258,6.785972974372898,4104.093749999999,499.7500000000009,4757.312499999994,6309.867711161697,5.356099812262968
5.8515625,2026-05-04T22:12:14.359375Z,2026-05-04T22:13:15.783437500Z,0.8607486486434937,0.4105985164642334,1.434509515762329,1.7225843749079177,5.28239941100201,4083.3906249999995,534.1250000000009,4504.968749999994,6117.069284114434,4.904911790449481
5.859375,2026-05-04T22:12:14.367187Z,2026-05-04T22:13:15.791250Z,0.8855875134468079,0.3393412828445435,1.210008025169373,1.5373799696853625,3.813955262184207,4062.6874999999995,568.5000000000009,4252.624999999994,5924.27085706717,4.453723768635993
5.8671875,2026-05-04T22:12:14.375000Z,2026-05-04T22:13:15.799062500Z,0.8909927010536194,0.3381929695606232,1.123559474945068,1.4733052540902356,3.30592122762783,4041.9843749999995,602.8750000000008,4000.281249999994,5731.472430019907,4.002535746822506
5.875,2026-05-04T22:12:14.382812Z,2026-05-04T22:13:15.806875Z,0.8397684097290039,0.403367280960083,1.175979137420654,1.5002809993386361,3.519805855384995,4021.2812499999995,637.2500000000008,3747.937499999994,5538.674002972643,3.551347725009019
5.8828125,2026-05-04T22:12:14.390625Z,2026-05-04T22:13:15.814687500Z,0.8006824254989624,0.480738490819931,1.292566180229187,1.5946564436677255,4.268087565264399,3981.4765624999986,578.2265624999973,3449.7734374999927,5316.993956343197,3.0325707658497913
5.890625,2026-05-04T22:12:14.398437Z,2026-05-04T22:13:15.822500Z,0.8081965446472168,0.5023080706596375,1.345646858215332,1.6481081638212651,4.691894253930316,3928.937499999999,456.93749999999744,3121.062499999993,5076.059496658964,2.4687345151267417
5.8984375,2026-05-04T22:12:14.406250Z,2026-05-04T22:13:15.830312500Z,0.8482980132102966,0.4559102058410645,1.236563801765442,1.5673396794706569,4.051499074825318,3876.398437499999,335.64843749999756,2792.351562499993,4835.12503697473,1.9048982644036896
5.90625,2026-05-04T22:12:14.414062Z,2026-05-04T22:13:15.838125Z,0.8848063945770264,0.3822477161884308,0.9978541135787964,1.387338640852259,2.6243112516054237,3823.859374999999,214.35937499999764,2463.6406249999936,4594.1905772904975,1.3410620136806397
5.9140625,2026-05-04T22:12:14.421875Z,2026-05-04T22:13:15.845937500Z,0.9002877473831177,0.3236528933048248,0.742429792881012,1.210979446890035,1.2259987970347557,3771.320312499999,93.07031249999777,2134.9296874999936,4353.2561176062645,0.7772257629575897
5.921875,2026-05-04T22:12:14.429687Z,2026-05-04T22:13:15.853750Z,0.8776047229766846,0.2973504066467285,0.5421313643455505,1.0735519225128918,0.13636681006539236,3731.3437499999995,-16.50000000000172,1705.3437499999905,4180.797073276406,0.37363608514368146
5.9296875,2026-05-04T22:12:14.437500Z,2026-05-04T22:13:15.861562500Z,0.8602331280708313,0.295752078294754,0.4125816822052002,0.9988463199799389,-0.4559571402834038,3704.9765624999995,-113.37500000000163,1166.476562499991,4082.5197289137823,0.1436468613146663
5.9375,2026-05-04T22:12:14.445312Z,2026-05-04T22:13:15.869375Z,0.8687314391136169,0.2885673940181732,0.3169993758201599,0.9687383849446798,-0.6946761976534733,3678.6093749999995,-210.25000000000156,627.6093749999914,3984.242384551158,-0.0863423625143499
5.9453125,2026-05-04T22:12:14.453125Z,2026-05-04T22:13:15.877187500Z,0.907442569732666,0.2569268047809601,0.2237235903739929,0.9692861524172355,-0.690333072342709,3652.2421874999995,-307.1250000000015,88.74218749999179,3885.9650401885337,-0.3163315863433661
5.953125,2026-05-04T22:12:14.460937Z,2026-05-04T22:13:15.885000Z,0.9535584449768066,0.2148893922567368,0.1307707279920578,0.9861805829515343,-0.5563809256003666,3625.8749999999995,-404.00000000000136,-450.1250000000078,3787.6876958259095,-0.5463208101723823
5.9609375,2026-05-04T22:12:14.468750Z,2026-05-04T22:13:15.892812500Z,0.9802719354629515,0.1955698728561401,0.0370643958449363,1.0002771676213538,-0.4446122705738492,3598.5937499999995,-488.71093750000085,-927.2578125000049,3775.4615270281893,-0.5749325628649957
5.96875,2026-05-04T22:12:14.476562Z,2026-05-04T22:13:15.900625Z,0.9688054323196412,0.2016528099775314,-0.0895021855831146,0.9936088076743461,-0.4974841994819519,3569.6874999999995,-551.7968750000008,-1294.6406250000045,3916.2152259014006,-0.24553992242624742
5.9765625,2026-05-04T22:12:14.484375Z,2026-05-04T22:13:15.908437500Z,0.9412171244621276,0.2049270421266556,-0.2734242975711823,1.0013219334848462,-0.43632855660232417,3540.7812499999995,-614.8828125000007,-1662.0234375000043,4056.968924774612,0.08385271801250088
5.984375,2026-05-04T22:12:14.492187Z,2026-05-04T22:13:15.916250Z,0.938420832157135,0.1783452332019806,-0.5086127519607544,1.0821864958912815,0.20482840383686785,3511.8749999999995,-677.9687500000007,-2029.4062500000039,4197.722623647824,0.41324535845125027
5.9921875,2026-05-04T22:12:14.500000Z,2026-05-04T22:13:15.924062500Z,0.9751479029655457,0.1261592209339142,-0.7514434456825256,1.2375365989513119,1.4365644933894626,3482.9687499999995,-741.0546875000006,-2396.7890625000036,4338.4763225210345,0.7426379988899975
6.0,2026-05-04T22:12:14.507812Z,2026-05-04T22:13:15.931875Z,1.012453079223633,0.0878305211663246,-0.926954448223114,1.3755071745208682,2.5305022113431908,3459.921875,-765.2812499999991,-2752.5468750000027,4495.806026884717,1.1108219056339508
6.0078125,2026-05-04T22:12:14.515625Z,2026-05-04T22:13:15.939687500Z,1.022045016288757,0.1102225482463837,-0.977082908153534,1.4182439969442422,2.8693528815054687,3455.4296875,-666.4531249999992,-3071.4921875000027,4705.62641530155,1.6018448223443718
6.015625,2026-05-04T22:12:14.523437Z,2026-05-04T22:13:15.947500Z,0.9976434707641602,0.1886800080537796,-0.9248478412628174,1.3734031344386932,2.5138197499091053,3450.9375,-567.6249999999993,-3390.4375000000023,4915.446803718383,2.0928677390547925
6.0234375,2026-05-04T22:12:14.531250Z,2026-05-04T22:13:15.955312500Z,0.9589636325836182,0.271172046661377,-0.8732893466949463,1.3250584177912212,2.130505345470797,3446.4453125,-468.7968749999994,-3709.382812500002,5125.267192135217,2.5838906557652135
6.03125,2026-05-04T22:12:14.539062Z,2026-05-04T22:13:15.963125Z,0.947903335094452,0.3115180432796478,-0.9192352890968324,1.3566715669950862,2.381158908048509,3441.953125,-369.9687499999995,-4028.328125000002,5335.08758055205,3.0749135724756345
6.0390625,2026-05-04T22:12:14.546875Z,2026-05-04T22:13:15.970937500Z,0.9688835144042968,0.2897622585296631,-1.094085097312927,1.4898723539668992,3.4372780430747016,3439.0546875,-265.6328124999994,-4320.7421875,5529.960941155422,3.5309573660965627
6.046875,2026-05-04T22:12:14.554687Z,2026-05-04T22:13:15.978750Z,0.9893950819969176,0.248174861073494,-1.32596755027771,1.6729265776889333,4.88867388551155,3447.84375,-120.9062499999995,-4418.59375,5615.222764460081,3.730487590394552
6.0546875,2026-05-04T22:12:14.562500Z,2026-05-04T22:13:15.986562500Z,0.974741756916046,0.2410211861133575,-1.485071420669556,1.7926655653860157,5.838057436393385,3456.6328125,23.820312500000355,-4516.4453125,5700.484587764739,3.9300178146925417
6.0625,2026-05-04T22:12:14.570312Z,2026-05-04T22:13:15.994375Z,0.9505746364593506,0.2910812497138977,-1.473677277565002,1.7776515833611004,5.719014943702948,3465.421875,168.54687500000023,-4614.296875,5785.746411069397,4.12954803899053
6.0703125,2026-05-04T22:12:14.578125Z,2026-05-04T22:13:16.002187500Z,0.9225957989692688,0.3747681677341461,-1.331180334091187,1.6624305307872798,4.805453086093042,3474.2109375,313.27343750000006,-4712.1484375,5871.008234374056,4.329078263288519
6.078125,2026-05-04T22:12:14.585937Z,2026-05-04T22:13:16.010000Z,0.8941014409065247,0.4476237297058105,-1.172998905181885,1.5413341044642996,3.8453067091046504,3483.0,458.0,-4810.0,5956.270057678715,4.528608487586508
6.0859375,2026-05-04T22:12:14.593750Z,2026-05-04T22:13:16.017812500Z,0.8902584314346313,0.4821350872516632,-1.091747879981995,1.4889351062235048,3.429846816138569,3482.4140625,457.21875,-4507.265625,5728.4832632387015,3.995540481002459
6.09375,2026-05-04T22:12:14.601562Z,2026-05-04T22:13:16.025625Z,0.8977726101875305,0.4657639265060425,-1.099405527114868,1.4938621783444344,3.4689124648097662,3481.828125,456.4375,-4204.531250000001,5500.696468798688,3.4624724744184094
6.1015625,2026-05-04T22:12:14.609375Z,2026-05-04T22:13:16.033437500Z,0.910785675048828,0.436171680688858,-1.131373882293701,1.5165035913064675,3.6484311449681153,3481.2421875,455.65625,-3901.796875000001,5272.909674358675,2.9294044678343596
6.109375,2026-05-04T22:12:14.617187Z,2026-05-04T22:13:16.041250Z,0.8991785645484924,0.4251075685024261,-1.131158590316772,1.5062397857542336,3.5670517350687114,3480.65625,454.875,-3599.062500000001,5045.122879918662,2.39633646125031
