relative_time_s,sensor_ts_utc,thingy_aligned_ts_utc,sensor_ch1_g,sensor_ch2_g,sensor_ch3_g,sensor_dynamic_mag_z,thingy_x_raw_interp,thingy_y_raw_interp,thingy_z_raw_interp,thingy_dynamic_mag_z_interp
6.8125,2026-05-04T22:12:15.320312Z,2026-05-04T22:13:16.744375Z,0.8081496953964233,0.5228069424629211,0.6684826612472534,0.7722199427242653,3889.0156249999986,782.5312499999965,1966.7343749999877,0.6769128665326738
6.8203125,2026-05-04T22:12:15.328125Z,2026-05-04T22:13:16.752187500Z,0.8212564587593079,0.484292060136795,0.5004755258560181,1.8623769059695179,3846.6328124999986,666.5156249999966,1562.2421874999882,1.231290098017303
6.828125,2026-05-04T22:12:15.335937Z,2026-05-04T22:13:16.760000Z,0.8358160853385925,0.4519997239112854,0.3693266808986664,2.5036868246997694,3804.2499999999986,550.4999999999967,1157.7499999999884,1.7856673295019319
6.8359375,2026-05-04T22:12:15.343750Z,2026-05-04T22:13:16.767812500Z,0.8483917117118835,0.4262714087963104,0.2750206589698792,2.8340138645769697,3761.8671874999986,434.4843749999968,753.2578124999887,2.340044560986561
6.84375,2026-05-04T22:12:15.351562Z,2026-05-04T22:13:16.775625Z,0.8654977083206177,0.397951602935791,0.1941847205162048,2.9954503409965567,3721.453124999999,256.7343749999946,325.7031249999884,2.4423833912429496
6.8515625,2026-05-04T22:12:15.359375Z,2026-05-04T22:13:16.783437500Z,0.89044588804245,0.3574038743972778,0.0950657576322555,3.0665236034278527,3681.804687499999,54.97656249999479,-110.82031250001123,2.3689295099106022
6.859375,2026-05-04T22:12:15.367187Z,2026-05-04T22:13:16.791250Z,0.919549524784088,0.3021764159202576,-0.0384204015135765,2.999765096535706,3642.156249999999,-146.78125000000503,-547.3437500000108,2.2954756285782545
6.8671875,2026-05-04T22:12:15.375000Z,2026-05-04T22:13:16.799062500Z,0.9483094811439514,0.240866020321846,-0.1988774985074997,2.6444424972684315,3602.507812499999,-348.5390625000049,-983.8671875000105,2.2220217472459067
6.875,2026-05-04T22:12:15.382812Z,2026-05-04T22:13:16.806875Z,0.9708518981933594,0.1870816946029663,-0.3611336648464203,2.0112265438857793,3562.859374999999,-550.2968750000047,-1420.39062500001,2.148567865913559
6.8828125,2026-05-04T22:12:15.390625Z,2026-05-04T22:13:16.814687500Z,0.986817479133606,0.1462391167879105,-0.5052298307418823,1.2533622331585441,3538.7968749999995,-672.1328125000015,-1808.515625000008,1.8662530396432655
6.890625,2026-05-04T22:12:15.398437Z,2026-05-04T22:13:16.822500Z,1.000705480575562,0.1184003725647926,-0.6205866932868958,0.5095713069704034,3525.1249999999995,-740.6875000000015,-2164.3750000000077,1.4446975834143547
6.8984375,2026-05-04T22:12:15.406250Z,2026-05-04T22:13:16.830312500Z,1.015921115875244,0.1002446711063385,-0.7086343765258789,-0.15687358272070612,3511.4531249999995,-809.2421875000014,-2520.2343750000073,1.023142127185444
6.90625,2026-05-04T22:12:15.414062Z,2026-05-04T22:13:16.838125Z,1.03035581111908,0.0892891809344291,-0.7791678309440613,-0.3886260606487827,3497.7812499999995,-877.7968750000014,-2876.093750000007,0.6015866709565333
6.9140625,2026-05-04T22:12:15.421875Z,2026-05-04T22:13:16.845937500Z,1.038838505744934,0.0893202200531959,-0.8398755192756653,0.09074181592037132,3484.1093749999995,-946.3515625000013,-3231.9531250000064,0.18003121472762257
6.921875,2026-05-04T22:12:15.429687Z,2026-05-04T22:13:16.853750Z,1.039322853088379,0.0996084436774253,-0.8985841870307922,0.5080094719318452,3476.71875,-933.1562499999982,-3473.4375000000023,0.0612496137155296
6.9296875,2026-05-04T22:12:15.437500Z,2026-05-04T22:13:16.861562500Z,1.034745573997498,0.1165227293968201,-0.9621058702468872,0.9505358527770985,3476.1328125,-831.3984374999983,-3591.015625000002,0.2704730225216321
6.9375,2026-05-04T22:12:15.445312Z,2026-05-04T22:13:16.869375Z,1.02718460559845,0.1353146731853485,-1.033869504928589,1.4743372734093423,3475.546875,-729.6406249999984,-3708.593750000002,0.4796964313277346
6.9453125,2026-05-04T22:12:15.453125Z,2026-05-04T22:13:16.877187500Z,1.021982431411743,0.1529582887887955,-1.106017589569092,2.059433684585779,3474.9609375,-627.8828124999984,-3826.171875000002,0.6889198401338371
6.953125,2026-05-04T22:12:15.460937Z,2026-05-04T22:13:16.885000Z,1.00909435749054,0.1821780949831009,-1.16623318195343,2.5243866583863857,3474.375,-526.1249999999985,-3943.750000000002,0.8981432489399396
6.9609375,2026-05-04T22:12:15.468750Z,2026-05-04T22:13:16.892812500Z,0.9880828857421876,0.223812073469162,-1.186699748039246,2.610737856304448,3479.1328125,-390.1953124999974,-3992.562499999999,0.9896191452283057
6.96875,2026-05-04T22:12:15.476562Z,2026-05-04T22:13:16.900625Z,0.9726640582084656,0.2783101797103882,-1.152148008346558,2.287088813406838,3493.390625,-193.51562499999756,-3919.124999999999,0.8717661303740414
6.9765625,2026-05-04T22:12:15.484375Z,2026-05-04T22:13:16.908437500Z,0.9464348554611206,0.339046448469162,-1.087180972099304,1.6649146332765028,3507.6484375,3.164062500002281,-3845.687499999999,0.7539131155197771
6.984375,2026-05-04T22:12:15.492187Z,2026-05-04T22:13:16.916250Z,0.9206587076187134,0.3992240726947784,-1.020829916000366,1.0935582581457193,3521.90625,199.8437500000021,-3772.249999999999,0.6360601006655129
6.9921875,2026-05-04T22:12:15.500000Z,2026-05-04T22:13:16.924062500Z,0.8972258567810059,0.4465219974517822,-0.979266345500946,0.7646288400699643,3536.1640625,396.52343750000193,-3698.812499999999,0.5182070858112486
7.0,2026-05-04T22:12:15.507812Z,2026-05-04T22:13:16.931875Z,0.8789013028144836,0.4728555083274841,-0.9593072533607484,0.6083800403477535,3551.40625,560.2031250000006,-3568.4687499999973,0.45543484803707623
7.0078125,2026-05-04T22:12:15.515625Z,2026-05-04T22:13:16.939687500Z,0.8706373572349548,0.4865266084671021,-0.9302451014518738,0.41742515127709745,3569.765625,619.3828125000005,-3257.9218749999977,0.5670850710165196
7.015625,2026-05-04T22:12:15.523437Z,2026-05-04T22:13:16.947500Z,0.8613735437393188,0.4979631304740906,-0.8710597157478333,-0.022226708971795735,3588.125,678.5625000000005,-2947.3749999999977,0.6787352939959631
7.0234375,2026-05-04T22:12:15.531250Z,2026-05-04T22:13:16.955312500Z,0.8467045426368713,0.5145050287246704,-0.7704952955245972,-0.35231147214186925,3606.484375,737.7421875000003,-2636.828124999998,0.7903855169754065
7.03125,2026-05-04T22:12:15.539062Z,2026-05-04T22:13:16.963125Z,0.8326917290687561,0.5305657982826233,-0.6372090578079224,0.5524793659801129,3624.84375,796.9218750000003,-2326.281249999998,0.9020357399548499
7.0390625,2026-05-04T22:12:15.546875Z,2026-05-04T22:13:16.970937500Z,0.8292080163955688,0.5348021388053894,-0.4889611601829529,1.3894192098264253,3642.6875,831.8203124999993,-1998.320312499998,1.039770150145981
7.046875,2026-05-04T22:12:15.554687Z,2026-05-04T22:13:16.978750Z,0.8364409804344177,0.5185241103172302,-0.3497240841388702,2.027689857776118,3656.75,688.6562499999994,-1542.6562499999984,1.3687885998894815
7.0546875,2026-05-04T22:12:15.562500Z,2026-05-04T22:13:16.986562500Z,0.8502038717269897,0.485797256231308,-0.2325066030025482,2.447466140930515,3670.8125,545.4921874999995,-1086.9921874999989,1.6978070496329818
7.0625,2026-05-04T22:12:15.570312Z,2026-05-04T22:13:16.994375Z,0.8630919456481934,0.4445046782493591,-0.1356018930673599,2.7339926673743733,3684.875,402.3281249999997,-631.3281249999992,2.026825499376482
7.0703125,2026-05-04T22:12:15.578125Z,2026-05-04T22:13:17.002187500Z,0.8710903525352478,0.3963998258113861,-0.0429104268550872,2.981964319857491,3698.9375,259.16406249999983,-175.66406249999957,2.3558439491199827
7.078125,2026-05-04T22:12:15.585937Z,2026-05-04T22:13:17.010000Z,0.8855093717575073,0.345734566450119,0.0642198547720909,3.0344179686378636,3713.0,116.0,280.0,2.684862398863483
7.0859375,2026-05-04T22:12:15.593750Z,2026-05-04T22:13:17.017812500Z,0.9062709212303162,0.2961865663528442,0.1901406198740005,2.8014122318333303,3740.34375,-51.18749999999986,703.0468749999995,2.138154797685732
7.09375,2026-05-04T22:12:15.601562Z,2026-05-04T22:13:17.025625Z,0.9254077672958374,0.24978868663311,0.326625257730484,2.3292525872730225,3767.6875,-218.37499999999972,1126.093749999999,1.5914471965079808
7.1015625,2026-05-04T22:12:15.609375Z,2026-05-04T22:13:17.033437500Z,0.9457162618637084,0.2071615904569626,0.4699064493179321,1.5925469632765492,3795.03125,-385.56249999999955,1549.1406249999989,1.0447395953302299
7.109375,2026-05-04T22:12:15.617187Z,2026-05-04T22:13:17.041250Z,0.9678056240081788,0.1697484254837036,0.6102506518363953,0.6617276092934266,3822.375,-552.7499999999994,1972.1874999999984,0.4980319941524787
7.1171875,2026-05-04T22:12:15.625000Z,2026-05-04T22:13:17.049062500Z,0.9840680360794068,0.1376578360795975,0.7280216813087463,-0.19757397597131318,3849.71875,-719.9374999999993,2395.234374999998,-0.048675607025272405
7.125,2026-05-04T22:12:15.632812Z,2026-05-04T22:13:17.056875Z,0.9917071461677552,0.1102690994739532,0.8147777318954468,-0.2975273731749467,3871.734375,-765.6093749999999,2723.234374999998,0.32358740725855784
7.1328125,2026-05-04T22:12:15.640625Z,2026-05-04T22:13:17.064687500Z,0.9979090094566344,0.0881719067692756,0.8748241662979126,0.15264049340704242,3893.0234375,-794.7109374999998,3038.273437499998,0.8211645963780636
7.140625,2026-05-04T22:12:15.648437Z,2026-05-04T22:13:17.072500Z,1.001798987388611,0.0705593228340148,0.923983871936798,0.5171024701027843,3914.3125,-823.8124999999998,3353.3124999999977,1.3187417854975694
7.1484375,2026-05-04T22:12:15.656250Z,2026-05-04T22:13:17.080312500Z,1.00537633895874,0.064848817884922,0.9812317490577698,0.9701907153388979,3935.6015625,-852.9140624999998,3668.3515624999973,1.8163189746170754
7.15625,2026-05-04T22:12:15.664062Z,2026-05-04T22:13:17.088125Z,1.004064202308655,0.0793888941407203,1.052211046218872,1.5352279304953407,3956.890625,-882.0156249999998,3983.3906249999973,2.313896163736581
7.1640625,2026-05-04T22:12:15.671875Z,2026-05-04T22:13:17.095937500Z,0.9942691326141356,0.1120846718549728,1.130371451377869,2.1453353887973843,3971.3515625,-766.0937500000016,4088.8359374999995,2.49054304402842
7.171875,2026-05-04T22:12:15.679687Z,2026-05-04T22:13:17.103750Z,0.9786316156387328,0.1553169786930084,1.198029518127441,2.671026079621843,3983.65625,-604.3750000000017,4128.09375,2.5658435110062547
7.1796875,2026-05-04T22:12:15.687500Z,2026-05-04T22:13:17.111562500Z,0.9603539705276488,0.2014665901660919,1.234026551246643,2.9259724440092563,3995.9609375,-442.6562500000019,4167.351562499999,2.6411439779840893
7.1875,2026-05-04T22:12:15.695312Z,2026-05-04T22:13:17.119375Z,0.9413889646530152,0.2433643639087677,1.22809112071991,2.8015143605227397,4008.265625,-280.937500000002,4206.609374999999,2.7164444449619234
7.1953125,2026-05-04T22:12:15.703125Z,2026-05-04T22:13:17.127187500Z,0.9213773012161256,0.2840362191200256,1.188465118408203,2.37313070758216,4020.5703125,-119.21875000000215,4245.867187499999,2.791744911939758
7.203125,2026-05-04T22:12:15.710937Z,2026-05-04T22:13:17.135000Z,0.9029121994972228,0.3255460560321808,1.138797998428345,1.8932113819412768,4022.625,59.999999999997314,4113.125000000004,2.547700735683135
7.2109375,2026-05-04T22:12:15.718750Z,2026-05-04T22:13:17.142812500Z,0.8800417184829712,0.3743181526660919,1.096480965614319,1.504304171510018,4018.9140625,249.06249999999713,3883.6328125000036,2.1240251976071196
7.21875,2026-05-04T22:12:15.726562Z,2026-05-04T22:13:17.150625Z,0.856062114238739,0.4285680055618286,1.066050291061401,1.2751655025984314,4015.203125,438.124999999997,3654.1406250000036,1.7003496595311045
7.2265625,2026-05-04T22:12:15.734375Z,2026-05-04T22:13:17.158437500Z,0.834675669670105,0.4817937016487122,1.037926077842712,1.125814490007429,4011.4921875,627.1874999999968,3424.6484375000036,1.276674121455089
7.234375,2026-05-04T22:12:15.742187Z,2026-05-04T22:13:17.166250Z,0.8179914951324463,0.523101806640625,0.9919955134391784,0.8426077028989504,4007.78125,816.2499999999966,3195.156250000004,0.8529985833790736
7.2421875,2026-05-04T22:12:15.750000Z,2026-05-04T22:13:17.174062500Z,0.8089307546615601,0.5480387210845947,0.9152498245239258,0.3113557760734194,3986.804687500001,894.7109375000005,2898.023437500007,0.7233141226469509
7.25,2026-05-04T22:12:15.757812Z,2026-05-04T22:13:17.181875Z,0.8051815032958984,0.5561079382896423,0.8074429631233215,-0.4708387998751028,3949.890625000001,871.0781250000005,2538.4531250000073,0.8650060410015182
7.2578125,2026-05-04T22:12:15.765625Z,2026-05-04T22:13:17.189687500Z,0.803119421005249,0.5516543388366699,0.6785544753074646,0.2675597075633695,3912.976562500001,847.4453125000005,2178.8828125000073,1.0066979593560856
7.265625,2026-05-04T22:12:15.773437Z,2026-05-04T22:13:17.197500Z,0.8044472932815552,0.5370522141456604,0.5447761416435242,1.1444630526032382,3876.062500000001,823.8125000000005,1819.3125000000077,1.148389877710653
7.2734375,2026-05-04T22:12:15.781250Z,2026-05-04T22:13:17.205312500Z,0.8141016364097595,0.5149860382080078,0.4220537841320038,1.801397180909201,3839.148437500001,800.1796875000006,1459.7421875000082,1.2900817960652202
7.28125,2026-05-04T22:12:15.789062Z,2026-05-04T22:13:17.213125Z,0.8279582858085632,0.4849593043327332,0.308372974395752,2.2898739463355686,3802.625000000001,709.3593750000044,1068.0625000000102,1.4500052556264842
7.2890625,2026-05-04T22:12:15.796875Z,2026-05-04T22:13:17.220937500Z,0.849266529083252,0.4473909735679626,0.2027803659439087,2.579041832450757,3766.687500000001,517.7578125000045,628.2187500000106,1.637276026997795
7.296875,2026-05-04T22:12:15.804687Z,2026-05-04T22:13:17.228750Z,0.8745896816253662,0.4034293591976166,0.0987715721130371,2.708361890281119,3730.750000000001,326.1562500000048,188.37500000001094,1.8245467983691062
7.3046875,2026-05-04T22:12:15.812500Z,2026-05-04T22:13:17.236562500Z,0.8992566466331482,0.3550451993942261,-0.0137867387384176,2.7081147492606625,3694.812500000001,134.55468750000495,-251.46874999998866,2.0118175697404173
7.3125,2026-05-04T22:12:15.820312Z,2026-05-04T22:13:17.244375Z,0.9231582283973694,0.3036505877971649,-0.1397075057029724,2.5258508535215083,3658.875000000001,-57.04687499999489,-691.3124999999883,2.1990883411117284
7.3203125,2026-05-04T22:12:15.828125Z,2026-05-04T22:13:17.252187500Z,0.9453881978988647,0.2512938976287842,-0.2761767506599426,2.1204712282198916,3625.781250000001,-238.42187499999574,-1106.4374999999902,2.1938791369347723
7.328125,2026-05-04T22:12:15.835937Z,2026-05-04T22:13:17.260000Z,0.9682742953300476,0.198161318898201,-0.4141990840435028,1.481141587682042,3600.000000000001,-393.49999999999557,-1457.99999999999,1.693721424205064
7.3359375,2026-05-04T22:12:15.843750Z,2026-05-04T22:13:17.267812500Z,0.9930350184440612,0.1508478820323944,-0.5397046804428101,0.6893541931861057,3574.218750000001,-548.5781249999955,-1809.5624999999898,1.1935637114753554
7.34375,2026-05-04T22:12:15.851562Z,2026-05-04T22:13:17.275625Z,1.014390230178833,0.1153899431228638,-0.6407457590103149,-0.05388501609311873,3548.437500000001,-703.6562499999953,-2161.1249999999895,0.6934059987456469
7.3515625,2026-05-04T22:12:15.859375Z,2026-05-04T22:13:17.283437500Z,1.029402852058411,0.0950307250022888,-0.7159383893013,-0.48667341172796547,3522.656250000001,-858.7343749999951,-2512.687499999989,0.19324828601593833
7.359375,2026-05-04T22:12:15.867187Z,2026-05-04T22:13:17.291250Z,1.036260962486267,0.0889322757720947,-0.7714025378227234,-0.08167985656748022,3500.28125,-983.812500000001,-2837.499999999994,-0.1921701330400956
7.3671875,2026-05-04T22:12:15.875000Z,2026-05-04T22:13:17.299062500Z,1.040072679519653,0.0919892564415931,-0.8237144947052002,0.29549883577975133,3495.7890625,-951.390625000001,-3021.874999999994,0.024792739690804737
7.375,2026-05-04T22:12:15.882812Z,2026-05-04T22:13:17.306875Z,1.040666341781616,0.0965669825673103,-0.8852679133415222,0.7343634843861654,3491.296875,-918.9687500000011,-3206.2499999999936,0.24175561242170504
7.3828125,2026-05-04T22:12:15.890625Z,2026-05-04T22:13:17.314687500Z,1.041478633880615,0.1029447540640831,-0.9560473561286926,1.278367841700371,3486.8046875,-886.5468750000011,-3390.6249999999936,0.4587184851526054
7.390625,2026-05-04T22:12:15.898437Z,2026-05-04T22:13:17.322500Z,1.04002583026886,0.1140864565968513,-1.023459434509277,1.8108919435720245,3482.3125,-854.1250000000011,-3574.9999999999936,0.6756813578835057
7.3984375,2026-05-04T22:12:15.906250Z,2026-05-04T22:13:17.330312500Z,1.031074404716492,0.1387440711259842,-1.071450471878052,2.156676652086101,3478.5703124999995,-815.0234375000073,-3751.2578125000005,0.8823734247036562
7.40625,2026-05-04T22:12:15.914062Z,2026-05-04T22:13:17.338125Z,1.008735060691833,0.1825039684772491,-1.09088671207428,2.194302157532985,3492.8281249999995,-615.6093750000074,-3732.703125000001,0.8425661496655795
7.4140625,2026-05-04T22:12:15.921875Z,2026-05-04T22:13:17.345937500Z,0.9855677485466005,0.2372969388961792,-1.073541760444641,1.9521575638294935,3507.0859374999995,-416.1953125000076,-3714.148437500001,0.8027588746275028
7.421875,2026-05-04T22:12:15.929687Z,2026-05-04T22:13:17.353750Z,0.9649311900138856,0.2933002710342407,-1.032747030258179,1.5663634318352044,3521.3437499999995,-216.78125000000776,-3695.593750000001,0.7629515995894262
7.4296875,2026-05-04T22:12:15.937500Z,2026-05-04T22:13:17.361562500Z,0.9425449967384338,0.3458742201328278,-0.9877851605415344,1.1647339835551198,3535.6015624999995,-17.367187500007944,-3677.039062500001,0.7231443245513495
7.4375,2026-05-04T22:12:15.945312Z,2026-05-04T22:13:17.369375Z,0.9223458766937256,0.3943359851837158,-0.9494353532791138,0.8651479100956417,3549.8593749999995,182.0468749999919,-3658.484375000001,0.6833370495132728
7.4453125,2026-05-04T22:12:15.953125Z,2026-05-04T22:13:17.377187500Z,0.8988661170005798,0.4351009726524353,-0.915790855884552,0.5873040639984397,3564.4765624999995,313.53906249999477,-3419.992187500011,0.6167155566623702
7.453125,2026-05-04T22:12:15.960937Z,2026-05-04T22:13:17.385000Z,0.8799636363983154,0.4688519537448883,-0.872904896736145,0.2748778024440871,3579.1249999999995,439.12499999999466,-3162.375000000011,0.5477623926973075
7.4609375,2026-05-04T22:12:15.968750Z,2026-05-04T22:13:17.392812500Z,0.8643573522567749,0.4954648017883301,-0.8105058073997498,-0.16408545856516127,3593.7734374999995,564.7109374999945,-2904.7578125000114,0.47880922873224485
7.46875,2026-05-04T22:12:15.976562Z,2026-05-04T22:13:17.400625Z,0.850453794002533,0.517329216003418,-0.7285012006759644,-0.4038641560374154,3608.4218749999995,690.2968749999944,-2647.1406250000114,0.40985606476718217
7.4765625,2026-05-04T22:12:15.984375Z,2026-05-04T22:13:17.408437500Z,0.8374876379966736,0.5318692922592163,-0.6281213760375977,0.2560381239291206,3623.0703124999995,815.8828124999943,-2389.523437500012,0.3409029008021195
7.484375,2026-05-04T22:12:15.992187Z,2026-05-04T22:13:17.416250Z,0.8330510258674622,0.5392557382583618,-0.5095507502555847,0.9137001722091098,3638.812499999999,796.6250000000026,-2033.9375000000175,0.627119505022588
7.4921875,2026-05-04T22:12:16.000000Z,2026-05-04T22:13:17.424062500Z,0.8347538113594055,0.534879744052887,-0.3820615112781525,1.5100694771251426,3654.828124999999,741.1562500000026,-1653.859375000018,1.0021285512894644
7.5,2026-05-04T22:12:16.007812Z,2026-05-04T22:13:17.431875Z,0.8378313183784485,0.5178412795066833,-0.2576630711555481,2.008733026898351,3670.843749999999,685.6875000000026,-1273.7812500000182,1.3771375975563411
7.5078125,2026-05-04T22:12:16.015625Z,2026-05-04T22:13:17.439687500Z,0.8455172777175903,0.4911819100379944,-0.1469345986843109,2.3319927320663525,3686.859374999999,630.2187500000027,-893.7031250000185,1.7521466438232176
7.515625,2026-05-04T22:12:16.023437Z,2026-05-04T22:13:17.447500Z,0.8550153970718384,0.4522169828414917,-0.0498761311173439,2.5547441510143436,3702.874999999999,574.7500000000027,-513.6250000000189,2.127155690090094
7.5234375,2026-05-04T22:12:16.031250Z,2026-05-04T22:13:17.455312500Z,0.8703561425209045,0.4011017084121704,0.0448758229613304,2.652760210065408,3723.140624999999,427.7734375000096,-105.52343750002134,2.056834550669756
7.53125,2026-05-04T22:12:16.039062Z,2026-05-04T22:13:17.463125Z,0.8924455046653748,0.3470070064067841,0.1518830955028534,2.5299710612008766,3745.4062499999986,237.7343750000098,315.7656249999783,1.7769462650436214
7.5390625,2026-05-04T22:12:16.046875Z,2026-05-04T22:13:17.470937500Z,0.9125196933746338,0.2970245182514191,0.2728217542171478,2.2017230025853185,3767.6718749999986,47.69531250000996,737.0546874999778,1.4970579794174868
7.546875,2026-05-04T22:12:16.054687Z,2026-05-04T22:13:17.478750Z,0.9298287630081176,0.2538698315620422,0.4045395851135254,1.6498635478595283,3789.9374999999986,-142.34374999998985,1158.3437499999775,1.217169693791352
7.5546875,2026-05-04T22:12:16.062500Z,2026-05-04T22:13:17.486562500Z,0.9498872756958008,0.2143462747335434,0.5392559170722961,0.8647961155062934,3812.2031249999986,-332.3828124999897,1579.632812499977,0.9372814081652173
7.5625,2026-05-04T22:12:16.070312Z,2026-05-04T22:13:17.494375Z,0.9689616560935974,0.1753968745470047,0.6545820236206055,0.06875974080046347,3832.609374999999,-476.3749999999954,1957.2812499999854,0.8937268589710249
7.5703125,2026-05-04T22:12:16.078125Z,2026-05-04T22:13:17.502187500Z,0.9844898581504822,0.1369285136461258,0.7405845522880554,-0.5488317633499293,3851.5546874999995,-584.1874999999977,2300.6406249999927,1.035863102687685
7.578125,2026-05-04T22:12:16.085937Z,2026-05-04T22:13:17.510000Z,0.9973466396331788,0.1031619980931282,0.8038601875305176,-0.047365404898143205,3870.5,-692.0,2644.0,1.1779993464043452
7.5859375,2026-05-04T22:12:16.093750Z,2026-05-04T22:13:17.517812500Z,1.006360530853271,0.0783957615494728,0.8576175570487976,0.3787923915635259,3889.4453125000005,-799.8125000000023,2987.3593750000073,1.3201355901210055
7.59375,2026-05-04T22:12:16.101562Z,2026-05-04T22:13:17.525625Z,1.009875535964966,0.0679678693413734,0.9159879088401794,0.8212371240272034,3908.390625000001,-907.6250000000047,3330.7187500000146,1.4622718338376657
7.6015625,2026-05-04T22:12:16.109375Z,2026-05-04T22:13:17.533437500Z,1.008453845977783,0.0743921995162963,0.9841687679290771,1.3345716442396376,3927.507812500001,-920.6484374999942,3565.453125000005,1.630759679161198
7.609375,2026-05-04T22:12:16.117187Z,2026-05-04T22:13:17.541250Z,1.001424074172974,0.0958221331238746,1.050796389579773,1.8295115300411722,3946.843750000001,-813.0312499999943,3661.937500000005,1.8327859265298332
7.6171875,2026-05-04T22:12:16.125000Z,2026-05-04T22:13:17.549062500Z,0.9903168082237244,0.1255385130643845,1.105445623397827,2.2276688032148018,3966.179687500001,-705.4140624999943,3758.421875000005,2.034812173898468
7.625,2026-05-04T22:12:16.132812Z,2026-05-04T22:13:17.556875Z,0.9794908165931702,0.1599102169275284,1.138921022415161,2.4724446684602013,3985.515625000001,-597.7968749999944,3854.906250000005,2.236838421267103
7.6328125,2026-05-04T22:12:16.140625Z,2026-05-04T22:13:17.564687500Z,0.9665558934211732,0.198176845908165,1.145517587661743,2.4840909472825015,4004.851562500001,-490.17968749999454,3951.390625000005,2.4388646686357385
7.640625,2026-05-04T22:12:16.148437Z,2026-05-04T22:13:17.572500Z,0.9466223120689392,0.2392676919698715,1.12671172618866,2.236709930079214,4017.25,-353.2499999999901,3973.999999999993,2.4926661892423083
7.6484375,2026-05-04T22:12:16.156250Z,2026-05-04T22:13:17.580312500Z,0.9212835431098938,0.2876983880996704,1.09109902381897,1.8375588923203285,4014.90625,-154.03124999999025,3839.6249999999936,2.231490165479562
7.65625,2026-05-04T22:12:16.164062Z,2026-05-04T22:13:17.588125Z,0.8963978886604309,0.3393568098545074,1.053333640098572,1.466769425209757,4012.5625,45.18750000000957,3705.2499999999936,1.9703141417168155
7.6640625,2026-05-04T22:12:16.171875Z,2026-05-04T22:13:17.595937500Z,0.8757144808769226,0.389944463968277,1.020565629005432,1.2091975115805589,4010.21875,244.4062500000094,3570.8749999999936,1.7091381179540692
7.671875,2026-05-04T22:12:16.179687Z,2026-05-04T22:13:17.603750Z,0.8568119406700134,0.4401442110538483,0.9845531582832336,0.9761739505172365,4007.875,443.6250000000092,3436.4999999999936,1.447962094191323
7.6796875,2026-05-04T22:12:16.187500Z,2026-05-04T22:13:17.611562500Z,0.8392216563224792,0.4861386716365814,0.9375770092010498,0.6835620819514459,4001.156249999999,616.9062500000032,3264.3124999999854,1.2046140306092337
7.6875,2026-05-04T22:12:16.195312Z,2026-05-04T22:13:17.619375Z,0.8230373859405518,0.5228534936904907,0.8720256090164185,0.2468297868285888,3976.937499999999,686.4375000000031,2940.8749999999854,1.0325778077497516
7.6953125,2026-05-04T22:12:16.203125Z,2026-05-04T22:13:17.627187500Z,0.8111491203308105,0.5454162359237671,0.7867919206619263,-0.3396436860577953,3952.718749999999,755.9687500000031,2617.437499999986,0.8605415848902698
7.703125,2026-05-04T22:12:16.210937Z,2026-05-04T22:13:17.635000Z,0.8060094714164734,0.5546647906303406,0.6813838481903076,-0.08552139267028479,3928.499999999999,825.500000000003,2293.9999999999864,0.6885053620307879
7.7109375,2026-05-04T22:12:16.218750Z,2026-05-04T22:13:17.642812500Z,0.8048065900802612,0.5512819290161133,0.5600453615188599,0.677203888855563,3904.281249999999,895.031250000003,1970.5624999999866,0.516469139171306
7.71875,2026-05-04T22:12:16.226562Z,2026-05-04T22:13:17.650625Z,0.808696448802948,0.53618323802948,0.436031311750412,1.3679875160157227,3879.3124999999986,947.7187499999942,1640.2499999999832,0.38652742021925773
7.7265625,2026-05-04T22:12:16.234375Z,2026-05-04T22:13:17.658437500Z,0.8237403631210327,0.5119600892066956,0.3235806524753571,1.8267741620672318,3845.7187499999986,806.7031249999943,1230.8749999999836,0.7406724962024258
7.734375,2026-05-04T22:12:16.242187Z,2026-05-04T22:13:17.666250Z,0.8392216563224792,0.4808005690574646,0.2212017923593521,2.158127205799064,3812.1249999999986,665.6874999999944,821.499999999984,1.094817572185594
7.7421875,2026-05-04T22:12:16.250000Z,2026-05-04T22:13:17.674062500Z,0.859373927116394,0.4455443620681763,0.1234513595700264,2.3292516315263248,3778.5312499999986,524.6718749999945,412.1249999999843,1.448962648168762
7.75,2026-05-04T22:12:16.257812Z,2026-05-04T22:13:17.681875Z,0.8793855905532837,0.4044069647789001,0.0196424629539251,2.406406655256647,3744.9374999999986,383.6562499999947,2.7499999999846367,1.8031077241519302
7.7578125,2026-05-04T22:12:16.265625Z,2026-05-04T22:13:17.689687500Z,0.9031308889389038,0.3535555005073547,-0.0972982347011566,2.3219197626290473,3711.3437499999986,242.6406249999948,-406.625000000015,2.1572528001350983
7.765625,2026-05-04T22:12:16.273437Z,2026-05-04T22:13:17.697500Z,0.9296881556510924,0.2977538704872131,-0.2234188914299011,2.0072136240437004,3680.562499999999,48.93749999999304,-760.8750000000125,1.865231871315325
7.7734375,2026-05-04T22:12:16.281250Z,2026-05-04T22:13:17.705312500Z,0.9555892944335938,0.2426815778017044,-0.3536605536937714,1.4711894992459786,3649.898437499999,-146.9609375000068,-1112.8281250000123,1.5462873589621213
