sample_ts_utc,sample_ts_et,batch_id,sample_in_batch,x_raw,y_raw,z_raw
2026-05-03T23:56:29.417Z,2026-05-03 19:56:29.417,102618,61,3807,-58,66
2026-05-03T23:56:29.457Z,2026-05-03 19:56:29.457,102618,62,3818,-45,66
2026-05-03T23:56:29.497Z,2026-05-03 19:56:29.497,102618,63,3823,-55,63
2026-05-03T23:56:29.537Z,2026-05-03 19:56:29.537,102618,64,3811,-53,77
2026-05-03T23:56:29.577Z,2026-05-03 19:56:29.577,102618,65,3804,-50,78
2026-05-03T23:56:29.617Z,2026-05-03 19:56:29.617,102618,66,3809,-54,79
2026-05-03T23:56:29.657Z,2026-05-03 19:56:29.657,102618,67,3811,-51,68
2026-05-03T23:56:29.697Z,2026-05-03 19:56:29.697,102618,68,3810,-65,75
2026-05-03T23:56:29.737Z,2026-05-03 19:56:29.737,102618,69,3813,-44,70
2026-05-03T23:56:29.777Z,2026-05-03 19:56:29.777,102618,70,3804,-66,64
2026-05-03T23:56:29.817Z,2026-05-03 19:56:29.817,102618,71,3805,-48,80
2026-05-03T23:56:29.857Z,2026-05-03 19:56:29.857,102618,72,3815,-53,75
2026-05-03T23:56:29.897Z,2026-05-03 19:56:29.897,102618,73,3810,-44,79
2026-05-03T23:56:29.937Z,2026-05-03 19:56:29.937,102618,74,3800,-45,60
2026-05-03T23:56:29.977Z,2026-05-03 19:56:29.977,102618,75,3817,-59,72
2026-05-03T23:56:30.017Z,2026-05-03 19:56:30.017,102618,76,3810,-52,70
2026-05-03T23:56:30.057Z,2026-05-03 19:56:30.057,102618,77,3817,-61,72
2026-05-03T23:56:30.097Z,2026-05-03 19:56:30.097,102618,78,3815,-56,74
2026-05-03T23:56:30.137Z,2026-05-03 19:56:30.137,102618,79,3816,-36,77
2026-05-03T23:56:30.177Z,2026-05-03 19:56:30.177,102618,80,3834,-61,75
2026-05-03T23:56:30.217Z,2026-05-03 19:56:30.217,102618,81,3814,-34,73
2026-05-03T23:56:30.257Z,2026-05-03 19:56:30.257,102618,82,3822,-62,72
2026-05-03T23:56:30.297Z,2026-05-03 19:56:30.297,102618,83,3813,-66,75
2026-05-03T23:56:30.337Z,2026-05-03 19:56:30.337,102618,84,3829,-55,58
2026-05-03T23:56:30.377Z,2026-05-03 19:56:30.377,102618,85,3815,-44,69
2026-05-03T23:56:30.417Z,2026-05-03 19:56:30.417,102618,86,3813,-53,62
2026-05-03T23:56:30.457Z,2026-05-03 19:56:30.457,102618,87,3821,-38,79
2026-05-03T23:56:30.497Z,2026-05-03 19:56:30.497,102618,88,3826,-64,76
2026-05-03T23:56:30.537Z,2026-05-03 19:56:30.537,102618,89,3821,-59,71
2026-05-03T23:56:30.577Z,2026-05-03 19:56:30.577,102618,90,3811,-66,73
2026-05-03T23:56:30.617Z,2026-05-03 19:56:30.617,102618,91,3814,-47,67
2026-05-03T23:56:30.657Z,2026-05-03 19:56:30.657,102618,92,3817,-44,81
2026-05-03T23:56:30.697Z,2026-05-03 19:56:30.697,102618,93,3815,-63,71
2026-05-03T23:56:30.737Z,2026-05-03 19:56:30.737,102618,94,3827,-54,74
2026-05-03T23:56:30.777Z,2026-05-03 19:56:30.777,102618,95,3819,-42,76
2026-05-03T23:56:30.817Z,2026-05-03 19:56:30.817,102618,96,3812,-43,79
2026-05-03T23:56:30.857Z,2026-05-03 19:56:30.857,102618,97,3811,-57,82
2026-05-03T23:56:30.897Z,2026-05-03 19:56:30.897,102618,98,3810,-47,69
2026-05-03T23:56:30.937Z,2026-05-03 19:56:30.937,102618,99,3817,-54,76
2026-05-03T23:56:30.977Z,2026-05-03 19:56:30.977,102618,100,3813,-63,70
2026-05-03T23:56:31.017Z,2026-05-03 19:56:31.017,102619,1,3837,-67,72
2026-05-03T23:56:31.057Z,2026-05-03 19:56:31.057,102619,2,3802,-39,78
2026-05-03T23:56:31.097Z,2026-05-03 19:56:31.097,102619,3,3799,-44,77
2026-05-03T23:56:31.137Z,2026-05-03 19:56:31.137,102619,4,3818,-51,74
2026-05-03T23:56:31.177Z,2026-05-03 19:56:31.177,102619,5,3820,-53,82
2026-05-03T23:56:31.217Z,2026-05-03 19:56:31.217,102619,6,3810,-60,67
2026-05-03T23:56:31.257Z,2026-05-03 19:56:31.257,102619,7,3823,-62,73
2026-05-03T23:56:31.297Z,2026-05-03 19:56:31.297,102619,8,3818,-53,69
2026-05-03T23:56:31.337Z,2026-05-03 19:56:31.337,102619,9,3816,-47,79
2026-05-03T23:56:31.377Z,2026-05-03 19:56:31.377,102619,10,3808,-49,55
2026-05-03T23:56:31.417Z,2026-05-03 19:56:31.417,102619,11,3814,-49,65
2026-05-03T23:56:31.457Z,2026-05-03 19:56:31.457,102619,12,3829,-64,67
2026-05-03T23:56:31.497Z,2026-05-03 19:56:31.497,102619,13,3817,-43,67
2026-05-03T23:56:31.537Z,2026-05-03 19:56:31.537,102619,14,3802,-43,76
2026-05-03T23:56:31.577Z,2026-05-03 19:56:31.577,102619,15,3801,-55,68
2026-05-03T23:56:31.617Z,2026-05-03 19:56:31.617,102619,16,3813,-45,88
2026-05-03T23:56:31.657Z,2026-05-03 19:56:31.657,102619,17,3814,-53,78
2026-05-03T23:56:31.697Z,2026-05-03 19:56:31.697,102619,18,3810,-59,67
2026-05-03T23:56:31.737Z,2026-05-03 19:56:31.737,102619,19,3816,-50,72
2026-05-03T23:56:31.777Z,2026-05-03 19:56:31.777,102619,20,3803,-65,77
2026-05-03T23:56:31.817Z,2026-05-03 19:56:31.817,102619,21,3803,-54,83
2026-05-03T23:56:31.857Z,2026-05-03 19:56:31.857,102619,22,3811,-60,73
2026-05-03T23:56:31.897Z,2026-05-03 19:56:31.897,102619,23,3831,-45,89
2026-05-03T23:56:31.937Z,2026-05-03 19:56:31.937,102619,24,3818,-53,74
2026-05-03T23:56:31.977Z,2026-05-03 19:56:31.977,102619,25,3806,-58,76
2026-05-03T23:56:32.017Z,2026-05-03 19:56:32.017,102619,26,3809,-56,84
2026-05-03T23:56:32.057Z,2026-05-03 19:56:32.057,102619,27,3815,-39,77
2026-05-03T23:56:32.097Z,2026-05-03 19:56:32.097,102619,28,3827,-39,91
2026-05-03T23:56:32.137Z,2026-05-03 19:56:32.137,102619,29,3822,-60,86
2026-05-03T23:56:32.177Z,2026-05-03 19:56:32.177,102619,30,3806,-51,73
2026-05-03T23:56:32.217Z,2026-05-03 19:56:32.217,102619,31,3803,-56,70
2026-05-03T23:56:32.257Z,2026-05-03 19:56:32.257,102619,32,3805,-51,70
2026-05-03T23:56:32.297Z,2026-05-03 19:56:32.297,102619,33,3818,-60,76
2026-05-03T23:56:32.337Z,2026-05-03 19:56:32.337,102619,34,3808,-54,76
2026-05-03T23:56:32.377Z,2026-05-03 19:56:32.377,102619,35,3812,-60,74
2026-05-03T23:56:32.417Z,2026-05-03 19:56:32.417,102619,36,3821,-49,70
2026-05-03T23:56:32.457Z,2026-05-03 19:56:32.457,102619,37,3818,-49,72
2026-05-03T23:56:32.497Z,2026-05-03 19:56:32.497,102619,38,3825,-58,75
2026-05-03T23:56:32.537Z,2026-05-03 19:56:32.537,102619,39,3829,-48,66
2026-05-03T23:56:32.577Z,2026-05-03 19:56:32.577,102619,40,3812,-56,78
2026-05-03T23:56:32.617Z,2026-05-03 19:56:32.617,102619,41,3817,-48,64
2026-05-03T23:56:32.657Z,2026-05-03 19:56:32.657,102619,42,3812,-56,75
2026-05-03T23:56:32.697Z,2026-05-03 19:56:32.697,102619,43,3810,-45,75
2026-05-03T23:56:32.737Z,2026-05-03 19:56:32.737,102619,44,3821,-55,63
2026-05-03T23:56:32.777Z,2026-05-03 19:56:32.777,102619,45,3818,-61,68
2026-05-03T23:56:32.817Z,2026-05-03 19:56:32.817,102619,46,3808,-66,72
2026-05-03T23:56:32.857Z,2026-05-03 19:56:32.857,102619,47,3800,-45,78
2026-05-03T23:56:32.897Z,2026-05-03 19:56:32.897,102619,48,3829,-58,81
2026-05-03T23:56:32.937Z,2026-05-03 19:56:32.937,102619,49,3804,-65,70
2026-05-03T23:56:32.977Z,2026-05-03 19:56:32.977,102619,50,3813,-60,72
2026-05-03T23:56:33.017Z,2026-05-03 19:56:33.017,102619,51,3818,-51,71
2026-05-03T23:56:33.057Z,2026-05-03 19:56:33.057,102619,52,3810,-50,76
2026-05-03T23:56:33.097Z,2026-05-03 19:56:33.097,102619,53,3813,-53,79
2026-05-03T23:56:33.137Z,2026-05-03 19:56:33.137,102619,54,3822,-51,81
2026-05-03T23:56:33.177Z,2026-05-03 19:56:33.177,102619,55,3815,-51,69
2026-05-03T23:56:33.217Z,2026-05-03 19:56:33.217,102619,56,3812,-41,68
2026-05-03T23:56:33.257Z,2026-05-03 19:56:33.257,102619,57,3831,-53,74
2026-05-03T23:56:33.297Z,2026-05-03 19:56:33.297,102619,58,3808,-50,76
2026-05-03T23:56:33.337Z,2026-05-03 19:56:33.337,102619,59,3802,-56,66
2026-05-03T23:56:33.377Z,2026-05-03 19:56:33.377,102619,60,3813,-47,76
2026-05-03T23:56:33.417Z,2026-05-03 19:56:33.417,102619,61,3801,-38,84
2026-05-03T23:56:33.457Z,2026-05-03 19:56:33.457,102619,62,3821,-45,69
2026-05-03T23:56:33.497Z,2026-05-03 19:56:33.497,102619,63,3816,-50,83
2026-05-03T23:56:33.537Z,2026-05-03 19:56:33.537,102619,64,3815,-50,58
2026-05-03T23:56:33.577Z,2026-05-03 19:56:33.577,102619,65,3809,-52,66
2026-05-03T23:56:33.617Z,2026-05-03 19:56:33.617,102619,66,3813,-52,73
2026-05-03T23:56:33.657Z,2026-05-03 19:56:33.657,102619,67,3810,-45,76
2026-05-03T23:56:33.697Z,2026-05-03 19:56:33.697,102619,68,3811,-42,80
2026-05-03T23:56:33.737Z,2026-05-03 19:56:33.737,102619,69,3813,-52,79
2026-05-03T23:56:33.777Z,2026-05-03 19:56:33.777,102619,70,3820,-49,60
2026-05-03T23:56:33.817Z,2026-05-03 19:56:33.817,102619,71,3818,-59,74
2026-05-03T23:56:33.857Z,2026-05-03 19:56:33.857,102619,72,3817,-47,69
2026-05-03T23:56:33.897Z,2026-05-03 19:56:33.897,102619,73,3809,-55,57
2026-05-03T23:56:33.937Z,2026-05-03 19:56:33.937,102619,74,3811,-33,80
2026-05-03T23:56:33.977Z,2026-05-03 19:56:33.977,102619,75,3803,-63,75
2026-05-03T23:56:34.017Z,2026-05-03 19:56:34.017,102619,76,3808,-53,77
2026-05-03T23:56:34.057Z,2026-05-03 19:56:34.057,102619,77,3813,-45,81
2026-05-03T23:56:34.097Z,2026-05-03 19:56:34.097,102619,78,3813,-54,78
2026-05-03T23:56:34.137Z,2026-05-03 19:56:34.137,102619,79,3811,-58,88
2026-05-03T23:56:34.177Z,2026-05-03 19:56:34.177,102619,80,3807,-52,83
2026-05-03T23:56:34.217Z,2026-05-03 19:56:34.217,102619,81,3817,-56,64
2026-05-03T23:56:34.257Z,2026-05-03 19:56:34.257,102619,82,3813,-37,64
2026-05-03T23:56:34.297Z,2026-05-03 19:56:34.297,102619,83,3818,-40,62
2026-05-03T23:56:34.337Z,2026-05-03 19:56:34.337,102619,84,3811,-39,84
2026-05-03T23:56:34.377Z,2026-05-03 19:56:34.377,102619,85,3808,-49,76
2026-05-03T23:56:34.417Z,2026-05-03 19:56:34.417,102619,86,3816,-53,61
2026-05-03T23:56:34.457Z,2026-05-03 19:56:34.457,102619,87,3809,-57,72
2026-05-03T23:56:34.497Z,2026-05-03 19:56:34.497,102619,88,3807,-44,69
2026-05-03T23:56:34.537Z,2026-05-03 19:56:34.537,102619,89,3820,-52,74
2026-05-03T23:56:34.577Z,2026-05-03 19:56:34.577,102619,90,3808,-56,67
2026-05-03T23:56:34.617Z,2026-05-03 19:56:34.617,102619,91,3803,-45,75
2026-05-03T23:56:34.657Z,2026-05-03 19:56:34.657,102619,92,3825,-51,68
2026-05-03T23:56:34.697Z,2026-05-03 19:56:34.697,102619,93,3820,-50,87
2026-05-03T23:56:34.737Z,2026-05-03 19:56:34.737,102619,94,3823,-57,75
2026-05-03T23:56:34.777Z,2026-05-03 19:56:34.777,102619,95,3816,-52,84
2026-05-03T23:56:34.817Z,2026-05-03 19:56:34.817,102619,96,3803,-50,77
2026-05-03T23:56:34.857Z,2026-05-03 19:56:34.857,102619,97,3822,-64,84
2026-05-03T23:56:34.897Z,2026-05-03 19:56:34.897,102619,98,3812,-52,79
2026-05-03T23:56:34.937Z,2026-05-03 19:56:34.937,102619,99,3802,-56,65
2026-05-03T23:56:34.977Z,2026-05-03 19:56:34.977,102619,100,3807,-58,68
2026-05-03T23:56:35.017Z,2026-05-03 19:56:35.017,102620,1,3815,-50,72
2026-05-03T23:56:35.057Z,2026-05-03 19:56:35.057,102620,2,3820,-49,77
2026-05-03T23:56:35.097Z,2026-05-03 19:56:35.097,102620,3,3824,-52,80
2026-05-03T23:56:35.137Z,2026-05-03 19:56:35.137,102620,4,3802,-54,65
2026-05-03T23:56:35.177Z,2026-05-03 19:56:35.177,102620,5,3816,-42,67
2026-05-03T23:56:35.217Z,2026-05-03 19:56:35.217,102620,6,3802,-35,72
2026-05-03T23:56:35.257Z,2026-05-03 19:56:35.257,102620,7,3823,-43,82
2026-05-03T23:56:35.297Z,2026-05-03 19:56:35.297,102620,8,3821,-55,80
2026-05-03T23:56:35.337Z,2026-05-03 19:56:35.337,102620,9,3819,-46,78
2026-05-03T23:56:35.377Z,2026-05-03 19:56:35.377,102620,10,3814,-64,69
2026-05-03T23:56:35.417Z,2026-05-03 19:56:35.417,102620,11,3805,-54,75
2026-05-03T23:56:35.457Z,2026-05-03 19:56:35.457,102620,12,3820,-43,73
2026-05-03T23:56:35.497Z,2026-05-03 19:56:35.497,102620,13,3815,-44,87
2026-05-03T23:56:35.537Z,2026-05-03 19:56:35.537,102620,14,3812,-48,81
2026-05-03T23:56:35.577Z,2026-05-03 19:56:35.577,102620,15,3805,-33,70
2026-05-03T23:56:35.617Z,2026-05-03 19:56:35.617,102620,16,3832,-56,71
2026-05-03T23:56:35.657Z,2026-05-03 19:56:35.657,102620,17,3827,-47,75
2026-05-03T23:56:35.697Z,2026-05-03 19:56:35.697,102620,18,3823,-37,86
2026-05-03T23:56:35.737Z,2026-05-03 19:56:35.737,102620,19,3813,-49,91
2026-05-03T23:56:35.777Z,2026-05-03 19:56:35.777,102620,20,3817,-52,73
2026-05-03T23:56:35.817Z,2026-05-03 19:56:35.817,102620,21,3829,-60,77
2026-05-03T23:56:35.857Z,2026-05-03 19:56:35.857,102620,22,3810,-48,67
2026-05-03T23:56:35.897Z,2026-05-03 19:56:35.897,102620,23,3840,-58,80
2026-05-03T23:56:35.937Z,2026-05-03 19:56:35.937,102620,24,3811,-54,73
2026-05-03T23:56:35.977Z,2026-05-03 19:56:35.977,102620,25,3812,-52,70
2026-05-03T23:56:36.017Z,2026-05-03 19:56:36.017,102620,26,3803,-53,65
2026-05-03T23:56:36.057Z,2026-05-03 19:56:36.057,102620,27,3806,-55,69
2026-05-03T23:56:36.097Z,2026-05-03 19:56:36.097,102620,28,3834,-54,69
2026-05-03T23:56:36.137Z,2026-05-03 19:56:36.137,102620,29,3808,-50,76
2026-05-03T23:56:36.177Z,2026-05-03 19:56:36.177,102620,30,3816,-63,67
2026-05-03T23:56:36.217Z,2026-05-03 19:56:36.217,102620,31,3813,-60,64
2026-05-03T23:56:36.257Z,2026-05-03 19:56:36.257,102620,32,3814,-58,72
2026-05-03T23:56:36.297Z,2026-05-03 19:56:36.297,102620,33,3810,-41,72
2026-05-03T23:56:36.337Z,2026-05-03 19:56:36.337,102620,34,3813,-58,75
2026-05-03T23:56:36.377Z,2026-05-03 19:56:36.377,102620,35,3823,-38,82
2026-05-03T23:56:36.417Z,2026-05-03 19:56:36.417,102620,36,3807,-45,72
2026-05-03T23:56:36.457Z,2026-05-03 19:56:36.457,102620,37,3811,-57,88
2026-05-03T23:56:36.497Z,2026-05-03 19:56:36.497,102620,38,3825,-48,72
2026-05-03T23:56:36.537Z,2026-05-03 19:56:36.537,102620,39,3805,-53,63
2026-05-03T23:56:36.577Z,2026-05-03 19:56:36.577,102620,40,3833,-65,81
2026-05-03T23:56:36.617Z,2026-05-03 19:56:36.617,102620,41,3813,-47,76
2026-05-03T23:56:36.657Z,2026-05-03 19:56:36.657,102620,42,3816,-52,79
2026-05-03T23:56:36.697Z,2026-05-03 19:56:36.697,102620,43,3806,-50,81
2026-05-03T23:56:36.737Z,2026-05-03 19:56:36.737,102620,44,3820,-47,82
2026-05-03T23:56:36.777Z,2026-05-03 19:56:36.777,102620,45,3804,-64,84
2026-05-03T23:56:36.817Z,2026-05-03 19:56:36.817,102620,46,3813,-60,78
2026-05-03T23:56:36.857Z,2026-05-03 19:56:36.857,102620,47,3816,-54,85
2026-05-03T23:56:36.897Z,2026-05-03 19:56:36.897,102620,48,3819,-56,69
2026-05-03T23:56:36.937Z,2026-05-03 19:56:36.937,102620,49,3823,-40,79
2026-05-03T23:56:36.977Z,2026-05-03 19:56:36.977,102620,50,3815,-47,77
2026-05-03T23:56:37.017Z,2026-05-03 19:56:37.017,102620,51,3813,-42,62
2026-05-03T23:56:37.057Z,2026-05-03 19:56:37.057,102620,52,3800,-43,76
2026-05-03T23:56:37.097Z,2026-05-03 19:56:37.097,102620,53,3814,-64,75
2026-05-03T23:56:37.137Z,2026-05-03 19:56:37.137,102620,54,3808,-51,69
2026-05-03T23:56:37.177Z,2026-05-03 19:56:37.177,102620,55,3821,-57,81
2026-05-03T23:56:37.217Z,2026-05-03 19:56:37.217,102620,56,3813,-60,76
2026-05-03T23:56:37.257Z,2026-05-03 19:56:37.257,102620,57,3812,-55,70
2026-05-03T23:56:37.297Z,2026-05-03 19:56:37.297,102620,58,3809,-43,77
2026-05-03T23:56:37.337Z,2026-05-03 19:56:37.337,102620,59,3818,-54,73
2026-05-03T23:56:37.377Z,2026-05-03 19:56:37.377,102620,60,3820,-57,72
2026-05-03T23:56:37.417Z,2026-05-03 19:56:37.417,102620,61,3810,-48,66
2026-05-03T23:56:37.457Z,2026-05-03 19:56:37.457,102620,62,3802,-55,72
2026-05-03T23:56:37.497Z,2026-05-03 19:56:37.497,102620,63,3808,-43,71
2026-05-03T23:56:37.537Z,2026-05-03 19:56:37.537,102620,64,3812,-60,68
2026-05-03T23:56:37.577Z,2026-05-03 19:56:37.577,102620,65,3808,-50,75
2026-05-03T23:56:37.617Z,2026-05-03 19:56:37.617,102620,66,3807,-57,89
2026-05-03T23:56:37.657Z,2026-05-03 19:56:37.657,102620,67,3830,-50,72
2026-05-03T23:56:37.697Z,2026-05-03 19:56:37.697,102620,68,3816,-53,63
2026-05-03T23:56:37.737Z,2026-05-03 19:56:37.737,102620,69,3810,-51,66
2026-05-03T23:56:37.777Z,2026-05-03 19:56:37.777,102620,70,3803,-64,70
2026-05-03T23:56:37.817Z,2026-05-03 19:56:37.817,102620,71,3809,-52,71
2026-05-03T23:56:37.857Z,2026-05-03 19:56:37.857,102620,72,3801,-54,72
2026-05-03T23:56:37.897Z,2026-05-03 19:56:37.897,102620,73,3814,-44,68
2026-05-03T23:56:37.937Z,2026-05-03 19:56:37.937,102620,74,3800,-47,76
2026-05-03T23:56:37.977Z,2026-05-03 19:56:37.977,102620,75,3812,-65,71
2026-05-03T23:56:38.017Z,2026-05-03 19:56:38.017,102620,76,3805,-53,70
2026-05-03T23:56:38.057Z,2026-05-03 19:56:38.057,102620,77,3812,-61,79
2026-05-03T23:56:38.097Z,2026-05-03 19:56:38.097,102620,78,3820,-53,76
2026-05-03T23:56:38.137Z,2026-05-03 19:56:38.137,102620,79,3817,-50,76
2026-05-03T23:56:38.177Z,2026-05-03 19:56:38.177,102620,80,3816,-55,89
2026-05-03T23:56:38.217Z,2026-05-03 19:56:38.217,102620,81,3819,-41,82
2026-05-03T23:56:38.257Z,2026-05-03 19:56:38.257,102620,82,3823,-50,69
2026-05-03T23:56:38.297Z,2026-05-03 19:56:38.297,102620,83,3833,-53,64
2026-05-03T23:56:38.337Z,2026-05-03 19:56:38.337,102620,84,3822,-59,73
2026-05-03T23:56:38.377Z,2026-05-03 19:56:38.377,102620,85,3814,-49,70
2026-05-03T23:56:38.417Z,2026-05-03 19:56:38.417,102620,86,3810,-43,72
2026-05-03T23:56:38.457Z,2026-05-03 19:56:38.457,102620,87,3812,-52,85
2026-05-03T23:56:38.497Z,2026-05-03 19:56:38.497,102620,88,3820,-39,71
2026-05-03T23:56:38.537Z,2026-05-03 19:56:38.537,102620,89,3802,-48,75
2026-05-03T23:56:38.577Z,2026-05-03 19:56:38.577,102620,90,3811,-43,70
2026-05-03T23:56:38.617Z,2026-05-03 19:56:38.617,102620,91,3817,-49,73
2026-05-03T23:56:38.657Z,2026-05-03 19:56:38.657,102620,92,3830,-55,75
2026-05-03T23:56:38.697Z,2026-05-03 19:56:38.697,102620,93,3814,-50,67
2026-05-03T23:56:38.737Z,2026-05-03 19:56:38.737,102620,94,3831,-53,72
2026-05-03T23:56:38.777Z,2026-05-03 19:56:38.777,102620,95,3800,-54,77
2026-05-03T23:56:38.817Z,2026-05-03 19:56:38.817,102620,96,3820,-50,65
2026-05-03T23:56:38.857Z,2026-05-03 19:56:38.857,102620,97,3825,-58,74
2026-05-03T23:56:38.897Z,2026-05-03 19:56:38.897,102620,98,3812,-43,76
2026-05-03T23:56:38.937Z,2026-05-03 19:56:38.937,102620,99,3816,-60,65
2026-05-03T23:56:38.977Z,2026-05-03 19:56:38.977,102620,100,3809,-52,73
2026-05-03T23:56:39.017Z,2026-05-03 19:56:39.017,102621,1,3809,-40,75
2026-05-03T23:56:39.057Z,2026-05-03 19:56:39.057,102621,2,3814,-64,83
2026-05-03T23:56:39.097Z,2026-05-03 19:56:39.097,102621,3,3801,-45,76
2026-05-03T23:56:39.137Z,2026-05-03 19:56:39.137,102621,4,3801,-69,71
2026-05-03T23:56:39.177Z,2026-05-03 19:56:39.177,102621,5,3829,-54,67
2026-05-03T23:56:39.217Z,2026-05-03 19:56:39.217,102621,6,3812,-61,73
2026-05-03T23:56:39.257Z,2026-05-03 19:56:39.257,102621,7,3820,-43,79
2026-05-03T23:56:39.297Z,2026-05-03 19:56:39.297,102621,8,3815,-52,67
2026-05-03T23:56:39.337Z,2026-05-03 19:56:39.337,102621,9,3822,-56,79
2026-05-03T23:56:39.377Z,2026-05-03 19:56:39.377,102621,10,3816,-48,72
2026-05-03T23:56:39.417Z,2026-05-03 19:56:39.417,102621,11,3814,-53,65
2026-05-03T23:56:39.457Z,2026-05-03 19:56:39.457,102621,12,3818,-39,76
2026-05-03T23:56:39.497Z,2026-05-03 19:56:39.497,102621,13,3822,-47,74
2026-05-03T23:56:39.537Z,2026-05-03 19:56:39.537,102621,14,3813,-45,65
2026-05-03T23:56:39.577Z,2026-05-03 19:56:39.577,102621,15,3822,-52,71
2026-05-03T23:56:39.617Z,2026-05-03 19:56:39.617,102621,16,3817,-56,84
2026-05-03T23:56:39.657Z,2026-05-03 19:56:39.657,102621,17,3816,-57,76
2026-05-03T23:56:39.697Z,2026-05-03 19:56:39.697,102621,18,3811,-47,81
2026-05-03T23:56:39.737Z,2026-05-03 19:56:39.737,102621,19,3825,-53,71
2026-05-03T23:56:39.777Z,2026-05-03 19:56:39.777,102621,20,3808,-56,86
2026-05-03T23:56:39.817Z,2026-05-03 19:56:39.817,102621,21,3811,-60,71
2026-05-03T23:56:39.857Z,2026-05-03 19:56:39.857,102621,22,3815,-53,78
2026-05-03T23:56:39.897Z,2026-05-03 19:56:39.897,102621,23,3824,-61,69
2026-05-03T23:56:39.937Z,2026-05-03 19:56:39.937,102621,24,3799,-38,74
2026-05-03T23:56:39.977Z,2026-05-03 19:56:39.977,102621,25,3814,-54,82
2026-05-03T23:56:40.017Z,2026-05-03 19:56:40.017,102621,26,3805,-60,70
2026-05-03T23:56:40.057Z,2026-05-03 19:56:40.057,102621,27,3811,-49,57
2026-05-03T23:56:40.097Z,2026-05-03 19:56:40.097,102621,28,3806,-56,69
2026-05-03T23:56:40.137Z,2026-05-03 19:56:40.137,102621,29,3830,-43,70
2026-05-03T23:56:40.177Z,2026-05-03 19:56:40.177,102621,30,3801,-47,68
2026-05-03T23:56:40.217Z,2026-05-03 19:56:40.217,102621,31,3818,-44,66
2026-05-03T23:56:40.257Z,2026-05-03 19:56:40.257,102621,32,3805,-41,72
2026-05-03T23:56:40.297Z,2026-05-03 19:56:40.297,102621,33,3809,-56,58
2026-05-03T23:56:40.337Z,2026-05-03 19:56:40.337,102621,34,3794,-52,75
2026-05-03T23:56:40.377Z,2026-05-03 19:56:40.377,102621,35,3840,-51,81
2026-05-03T23:56:40.417Z,2026-05-03 19:56:40.417,102621,36,3832,-52,63
2026-05-03T23:56:40.457Z,2026-05-03 19:56:40.457,102621,37,3806,-54,72
2026-05-03T23:56:40.497Z,2026-05-03 19:56:40.497,102621,38,3813,-52,63
2026-05-03T23:56:40.537Z,2026-05-03 19:56:40.537,102621,39,3821,-55,68
2026-05-03T23:56:40.577Z,2026-05-03 19:56:40.577,102621,40,3819,-62,65
2026-05-03T23:56:40.617Z,2026-05-03 19:56:40.617,102621,41,3815,-57,70
2026-05-03T23:56:40.657Z,2026-05-03 19:56:40.657,102621,42,3827,-60,71
2026-05-03T23:56:40.697Z,2026-05-03 19:56:40.697,102621,43,3814,-60,72
2026-05-03T23:56:40.737Z,2026-05-03 19:56:40.737,102621,44,3815,-61,75
2026-05-03T23:56:40.777Z,2026-05-03 19:56:40.777,102621,45,3821,-60,69
2026-05-03T23:56:40.817Z,2026-05-03 19:56:40.817,102621,46,3814,-49,71
2026-05-03T23:56:40.857Z,2026-05-03 19:56:40.857,102621,47,3813,-46,79
2026-05-03T23:56:40.897Z,2026-05-03 19:56:40.897,102621,48,3813,-45,73
2026-05-03T23:56:40.937Z,2026-05-03 19:56:40.937,102621,49,3805,-52,76
2026-05-03T23:56:40.977Z,2026-05-03 19:56:40.977,102621,50,3809,-56,74
2026-05-03T23:56:41.017Z,2026-05-03 19:56:41.017,102621,51,3810,-49,81
2026-05-03T23:56:41.057Z,2026-05-03 19:56:41.057,102621,52,3825,-65,78
2026-05-03T23:56:41.097Z,2026-05-03 19:56:41.097,102621,53,3812,-55,87
2026-05-03T23:56:41.137Z,2026-05-03 19:56:41.137,102621,54,3827,-50,70
2026-05-03T23:56:41.177Z,2026-05-03 19:56:41.177,102621,55,3819,-51,60
2026-05-03T23:56:41.217Z,2026-05-03 19:56:41.217,102621,56,3811,-59,68
2026-05-03T23:56:41.257Z,2026-05-03 19:56:41.257,102621,57,3812,-53,70
2026-05-03T23:56:41.297Z,2026-05-03 19:56:41.297,102621,58,3823,-58,71
2026-05-03T23:56:41.337Z,2026-05-03 19:56:41.337,102621,59,3808,-55,62
2026-05-03T23:56:41.377Z,2026-05-03 19:56:41.377,102621,60,3818,-43,74
2026-05-03T23:56:41.417Z,2026-05-03 19:56:41.417,102621,61,3826,-50,75
2026-05-03T23:56:41.457Z,2026-05-03 19:56:41.457,102621,62,3811,-48,79
2026-05-03T23:56:41.497Z,2026-05-03 19:56:41.497,102621,63,3822,-53,79
2026-05-03T23:56:41.537Z,2026-05-03 19:56:41.537,102621,64,3814,-39,85
2026-05-03T23:56:41.577Z,2026-05-03 19:56:41.577,102621,65,3814,-33,77
2026-05-03T23:56:41.617Z,2026-05-03 19:56:41.617,102621,66,3810,-47,69
2026-05-03T23:56:41.657Z,2026-05-03 19:56:41.657,102621,67,3817,-40,65
2026-05-03T23:56:41.697Z,2026-05-03 19:56:41.697,102621,68,3811,-47,79
2026-05-03T23:56:41.737Z,2026-05-03 19:56:41.737,102621,69,3820,-61,80
2026-05-03T23:56:41.777Z,2026-05-03 19:56:41.777,102621,70,3803,-57,74
